case,phi,phi_frac_pi,voltage,observable,abs_glr,gll_proxy,grr_proxy,glr_proxy
dot_candidate,0.8482300164692442,0.27,-0.06,1.122211088408754e-08,2.2478287799815208e-08,1.8967004215870291,2.1176239723513115,2.2478287799815208e-08
dot_candidate,0.8482300164692442,0.27,-0.05,1.6449646540124454e-08,3.2950579976165585e-08,1.8856853573165375,2.108446812996855,-3.2950579976165585e-08
dot_candidate,0.8482300164692442,0.27,-0.04,7.058763183188131e-08,1.4140174822360825e-07,1.87498378798742,2.0998652051895714,-1.4140174822360825e-07
dot_candidate,0.8482300164692442,0.27,-0.03,1.875210168493728e-07,3.7563875013345937e-07,1.8685383474700008,2.0916689737941483,-3.7563875013345937e-07
dot_candidate,0.8482300164692442,0.27,-0.02,4.6777132119745316e-07,9.368283821702976e-07,1.87627451479967,2.0836711382217685,-9.368283821702976e-07
dot_candidate,0.8482300164692442,0.27,-0.01,1.3073339088758305e-06,2.6167754757830203e-06,1.915539043504568,2.075698255531249,-2.6167754757830203e-06
dot_candidate,0.8482300164692442,0.27,0.0,3.806767944238673e-07,7.614917973757269e-07,1.9901984191713336,2.0675038989544063,-7.614917973757269e-07
dot_candidate,0.8482300164692442,0.27,0.0099999999999999,1.0763177094572806e-06,2.15263554076376e-06,2.06049754787788,2.059111442835208,2.15263554076376e-06
dot_candidate,0.8482300164692442,0.27,0.0199999999999999,2.5722012550472946e-07,5.144792728068862e-07,2.101276911185735,2.0501471744790734,5.144792728068862e-07
dot_candidate,0.8482300164692442,0.27,0.03,1.1493595059386948e-08,2.2990456942555112e-08,2.1104150179815635,2.0404426670811624,-2.2990456942555112e-08
dot_candidate,0.8482300164692442,0.27,0.0399999999999999,1.2657643690245508e-07,2.531947744369799e-07,2.1049608777874558,2.0297424416220644,-2.531947744369799e-07
dot_candidate,0.8482300164692442,0.27,0.0499999999999999,1.8827518671170064e-07,3.766166795936981e-07,2.094903848264085,2.0177347150300298,-3.766166795936981e-07
dot_candidate,0.8482300164692442,0.27,0.06,2.3288188995604273e-07,4.658535642305194e-07,2.084295090521305,2.004032115757989,-4.658535642305194e-07
dot_candidate,0.8482300164692442,0.27,0.07,2.7634449308363396e-07,5.528138367770119e-07,2.0744831512093764,1.9881448665323005,-5.528138367770119e-07
dot_candidate,0.8482300164692442,0.27,0.08,3.279759202693647e-07,6.561388812381631e-07,2.065789236250096,1.969445600494387,-6.561388812381631e-07
dot_candidate,0.8482300164692442,0.27,0.0899999999999999,3.958277806380923e-07,7.919600466941121e-07,2.058180078177824,1.9471244918059836,-7.919600466941121e-07
dot_candidate,0.8482300164692442,0.27,0.0999999999999999,4.895990994712133e-07,9.797344032862938e-07,2.0515182182742917,1.92013559210958,-9.797344032862938e-07
dot_candidate,0.8482300164692442,0.27,0.1099999999999999,6.23208241765387e-07,1.2474300808029182e-06,2.045650914052232,1.8871424361311029,-1.2474300808029182e-06
dot_candidate,0.8482300164692442,0.27,0.12,8.181349998389111e-07,1.638310787486791e-06,2.040438997699334,1.8464901883089304,-1.638310787486791e-06
dot_candidate,0.8482300164692442,0.27,0.13,1.1084228917579075e-06,2.221187668194256e-06,2.0357637836096445,1.796278170138105,-2.221187668194256e-06
dot_candidate,0.8482300164692442,0.27,0.14,1.5480496406570004e-06,3.105759361934437e-06,2.031526324699036,1.7347079165740549,-3.105759361934437e-06
dot_candidate,0.8482300164692442,0.27,0.15,2.220243773964572e-06,4.462579004763064e-06,2.0276443607935297,1.6610630816340437,-4.462579004763064e-06
dot_candidate,0.8482300164692442,0.27,0.1599999999999999,3.244299549057513e-06,6.53896502434903e-06,2.0240488985971936,1.5778554553441702,-6.53896502434903e-06
dot_candidate,0.8482300164692442,0.27,0.1699999999999999,4.766895484874968e-06,9.642524473817834e-06,2.0206810682325456,1.4943039491137962,-9.642524473817834e-06
dot_candidate,0.8482300164692442,0.27,0.18,6.919816736795507e-06,1.404586069128874e-05,2.017489395620568,1.4290554239168536,-1.404586069128874e-05
dot_candidate,0.8482300164692442,0.27,0.19,9.753750956652117e-06,1.982368121010141e-05,2.0144273227296514,1.4059731513981295,-1.982368121010141e-05
dot_candidate,0.8482300164692442,0.27,0.2,1.3227829219674071e-05,2.68272191488928e-05,2.0114504686783143,1.4391458791145564,-2.68272191488928e-05
dot_candidate,0.973893722612836,0.31,-0.2,2.757216077047915e-05,5.522037518916399e-05,1.972570294430794,2.1910159037538564,5.522037518916399e-05
dot_candidate,0.973893722612836,0.31,-0.19,2.1787906933826277e-05,4.365899313689798e-05,1.9694393524469211,2.228444982808976,4.365899313689798e-05
dot_candidate,0.973893722612836,0.31,-0.18,1.8294647030805912e-05,3.668691349796132e-05,1.966276419021933,2.275510469887242,3.668691349796132e-05
dot_candidate,0.973893722612836,0.31,-0.17,1.5733360750207484e-05,3.158047813262966e-05,1.9630093417905383,2.3267899419443823,3.158047813262966e-05
dot_candidate,0.973893722612836,0.31,-0.16,1.3347435801234102e-05,2.681548354722797e-05,1.9595743518520592,2.3697277731770057,2.681548354722797e-05
dot_candidate,0.973893722612836,0.31,-0.15,1.086807103746659e-05,2.1845231534869536e-05,1.955908666726698,2.389650009156944,2.1845231534869536e-05
dot_candidate,0.973893722612836,0.31,-0.14,8.444489425515732e-06,1.697240322383037e-05,1.951945774703535,2.381029107946933,1.697240322383037e-05
dot_candidate,0.973893722612836,0.31,-0.13,6.354494272981976e-06,1.276539313486092e-05,1.9476109738772105,2.3512860057442224,1.276539313486092e-05
dot_candidate,0.973893722612836,0.31,-0.12,4.736526237108875e-06,9.509016507907522e-06,1.942816668567362,2.312567485552071,9.509016507907522e-06
dot_candidate,0.973893722612836,0.31,-0.11,3.5635771729611506e-06,7.1499868576774944e-06,1.937458030884624,2.273735213111806,7.1499868576774944e-06
