case,phi,phi_frac_pi,voltage,observable,abs_glr,gll_proxy,grr_proxy,glr_proxy
impurity_candidate,0.8482300164692442,0.27,0.1699999999999999,1.3408392857584503e-05,2.753870400612349e-05,2.352625610789508,1.480669727921903,-2.753870400612349e-05
impurity_candidate,0.8482300164692442,0.27,0.18,2.41778476210793e-05,5.000569023751674e-05,2.3798057144657765,1.4134334945413478,-5.000569023751674e-05
impurity_candidate,0.8482300164692442,0.27,0.19,3.688341589840212e-05,7.648816560423046e-05,2.390291898682632,1.3907106586316516,-7.648816560423046e-05
impurity_candidate,0.8482300164692442,0.27,0.2,4.705615250294999e-05,9.720260776059936e-05,2.3784764370143585,1.4266353803834837,-9.720260776059936e-05
impurity_candidate,0.973893722612836,0.31,-0.2,2.1828981880043663e-05,4.388959603626893e-05,1.7865986125129,2.195136502815458,-4.388959603626893e-05
impurity_candidate,0.973893722612836,0.31,-0.19,2.7138181395140895e-05,5.479049862868707e-05,1.6938274682036578,2.230122187668264,-5.479049862868707e-05
impurity_candidate,0.973893722612836,0.31,-0.18,2.7969787750346937e-05,5.684326595437255e-05,1.589516948859285,2.276057862077116,-5.684326595437255e-05
impurity_candidate,0.973893722612836,0.31,-0.17,2.7467878769145352e-05,5.630296766491467e-05,1.4907225578823338,2.3269219153132377,-5.630296766491467e-05
impurity_candidate,0.973893722612836,0.31,-0.16,2.607211180877584e-05,5.383571913405557e-05,1.4258745393982026,2.369881043488708,-5.383571913405557e-05
impurity_candidate,0.973893722612836,0.31,-0.15,2.3856054928841318e-05,4.934361298704558e-05,1.4186996067594602,2.3899902147918115,-4.934361298704558e-05
impurity_candidate,0.973893722612836,0.31,-0.14,2.1105311055509155e-05,4.345178322188896e-05,1.467992640903807,2.381480836625597,-4.345178322188896e-05
impurity_candidate,0.973893722612836,0.31,-0.13,1.8317441631873284e-05,3.743327044284183e-05,1.5501399222199836,2.3516956655781227,-3.743327044284183e-05
impurity_candidate,0.973893722612836,0.31,-0.12,1.5956031518879643e-05,3.238527989645236e-05,1.6396291388695696,2.3128331544015497,-3.238527989645236e-05
impurity_candidate,0.973893722612836,0.31,-0.11,1.4279342639343983e-05,2.8835635610998263e-05,1.7214256187141332,2.2738201604160087,-2.8835635610998263e-05
