case,phi,voltage,t_car,t_ec,glr_proxy,gll_proxy,grr_proxy,r_ar_left,r_ar_right,r_ee_left,r_ee_right
impurity_mimic,0.5969026041820606,-0.020000000000000018,1.2355620696919815e-06,5.730616087598825e-07,6.62500460932099e-07,2.0705249757375985,2.082046294198106,0.11658094488894338,0.11663246177667319,0.04605663165180563,0.03458683007902777
impurity_mimic,0.5969026041820606,-0.010000000000000009,4.651070591245128e-06,2.350702408907841e-06,2.300368182337287e-06,2.074018006872359,2.0787103021473374,0.11576313411177849,0.11583452023977653,0.041747427607602125,0.03712651846062162
impurity_mimic,0.5969026041820606,0.0,0.0004451190460420379,0.00021145126901099597,0.00023366777703104195,2.0757415729195188,2.07281662108945,0.11535850172313913,0.11082730394716625,0.03985059658065168,0.03824435063474707
impurity_mimic,0.5969026041820606,0.009999999999999981,5.299523293754099e-06,2.2308093795050397e-06,3.0687139142490597e-06,2.0786770729513497,2.074139789511491,0.11576313411177858,0.11583452023977646,0.03708912987434273,0.041697799442199715
impurity_mimic,0.5969026041820606,0.01999999999999999,1.3309086998780985e-06,6.1191521497109e-07,7.189934849070085e-07,2.08200482464253,2.070600239424616,0.11658094488894326,0.11663246177667327,0.03457683923989833,0.046032941345541964
impurity_mimic,0.5969026041820606,0.03,6.131832964479315e-07,2.9639217255866356e-07,3.16791123889268e-07,2.0850248371280142,2.067097348265038,0.1179041360701513,0.11795371726244705,0.032879615733260995,0.05085668578853279
impurity_mimic,0.5969026041820606,0.03999999999999998,3.6527361207884274e-07,1.838855814992263e-07,1.8138803057961645e-07,2.0879841608920464,2.0634305387747185,0.11978556406906188,0.11983683719839745,0.03180158456504618,0.05640647981170963
impurity_mimic,0.5969026041820606,0.04999999999999999,2.523444562059949e-07,1.3183530135721774e-07,1.2050915484877713e-07,2.090956242151776,2.0595130722493065,0.12226696361085002,0.12232188040104225,0.03131084196822886,0.06280892866089051
impurity_mimic,0.5969026041820606,0.06,1.9268710809879285e-07,1.0430401687659036e-07,8.838309122220249e-08,2.093988711974628,2.0552716000020617,0.12540129941227618,0.1254616086686694,0.031412675820738895,0.07019009704969884
impurity_mimic,0.5969026041820606,0.07,1.5855900078486339e-07,8.886373045585775e-08,6.969527032900564e-08,2.0971242548884748,2.0506282436328807,0.1292570691856565,0.12932472695047165,0.03213288399245178,0.07869655301286092
impurity_mimic,0.5969026041820606,0.08000000000000002,1.3853342967802545e-07,8.036269572559272e-08,5.8170733952432734e-08,2.100406717453132,2.045493514542825,0.13392186069619857,0.13399926928883252,0.03351520141380067,0.08850581291674145
impurity_mimic,0.5969026041820606,0.08999999999999997,1.273200155836703e-07,7.645144015523089e-08,5.08685754284394e-08,2.1038842783371523,2.039761027569616,0.13950671591523878,0.1395969643372015,0.035622488446661466,0.09983598763616068
impurity_mimic,0.5969026041820606,0.09999999999999998,1.2234209529690082e-07,7.606685249536491e-08,4.627524280153591e-08,2.1076120665505584,2.033301871418044,0.14615184203057324,0.14625901507631447,0.038539821755257775,0.11295718993351322
impurity_mimic,0.5969026041820606,0.10999999999999999,1.2241626797427015e-07,7.88579295724693e-08,4.3558338401800846e-08,2.1116549878959,2.0259577190494933,0.15403417472358188,0.15416378754413734,0.042379230386020435,0.12820611205298252
impurity_mimic,0.5969026041820606,0.12,1.2721355283826997e-07,8.497740991459974e-08,4.223614292367023e-08,2.116091165091637,2.0175319577880075,0.16337743344801536,0.16353706569499235,0.04728631059252124,0.14600515014312784
impurity_mimic,0.5969026041820606,0.13,1.3706832011268242e-07,9.505656285684084e-08,4.201175725584159e-08,2.1210163443856622,2.007778035620281,0.17446551953432443,0.1746657607211649,0.05344921716041918,0.16688776711264117
impurity_mimic,0.5969026041820606,0.14,1.5298811118523528e-07,1.1031648921274312e-07,4.267162197249216e-08,2.126549668722043,1.996384019660162,0.18766038015907505,0.18791626168379516,0.06111075410865365,0.19153228469525485
impurity_mimic,0.5969026041820606,0.15000000000000002,1.7683501140151304e-07,1.3283913348598412e-07,4.3995877915528924e-08,2.132841306400203,1.982952107613215,0.2034257688574593,0.20375896260817955,0.07058450645313441,0.22080689899084216
impurity_mimic,0.5969026041820606,0.15999999999999998,2.1172307330934236e-07,1.6608887712802657e-07,4.5634196181315786e-08,2.1400825137866106,1.9669716140563056,0.22235858583900142,0.22280081767821402,0.08227611768658688,0.2558292492561046
impurity_mimic,0.5969026041820606,0.16999999999999998,2.6275944732327024e-07,2.1588405998184e-07,4.687538734143025e-08,2.148518719247772,1.9477840048114714,0.24522941556413635,0.24582780633857487,0.09671074319175177,0.2980438484024907
