slice_id,candidate,eta,phi,barrier_Z,alpha,bias,conductance,mean_frustration
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1104,0.8459775365221569,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.10880000000000001,0.8549892976415127,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.10719999999999999,0.8623983147856481,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1056,0.8681358797980399,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.10400000000000001,0.8721790666302425,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.10239999999999999,0.8745523506331462,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.1008,0.8753260979055965,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.09919999999999998,0.8746121099627118,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.09759999999999999,0.8725567540362726,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.096,0.8693324553890834,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.09439999999999998,0.8651284381340767,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.0928,0.8601415716495778,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.0912,0.8545680369917997,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.08959999999999999,0.8485963161150907,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.088,0.8424017745693976,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.0864,0.836142896146445,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.08479999999999999,0.8299590617633725,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.0832,0.8239696552999612,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.0816,0.8182742241566212,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.07999999999999999,0.8129534120780932,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.0784,0.8080704030921496,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.07680000000000001,0.8036726552181935,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.07519999999999999,0.7997937500935144,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.0736,0.7964552320253618,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.07200000000000001,0.7936683523100817,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.07039999999999999,0.7914356694806833,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.06879999999999997,0.7897524827197834,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.06719999999999998,0.7886080944158717,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.06559999999999999,0.7879869098089565,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.064,0.787869388225385,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.06240000000000001,0.78823286295642,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.06080000000000002,0.7890522467092276,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.059199999999999975,0.7903006378798172,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.057599999999999985,0.7919498405524534,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.055999999999999994,0.7939708087507403,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.054400000000000004,0.7963340234403817,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.052800000000000014,0.799009809291861,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.05119999999999997,0.8019685972719254,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.04959999999999998,0.8051811386586595,0.5333341795037713
1,chiral,1.0,1.5707963267948966,2.0,0.0,-0.04799999999999999,0.8086186759246915,0.5333341795037713
