candidate,eta,alpha,barrier_Z,bias,conductance,mean_frustration
s_wave,0.0,0.0,1.0,-0.216,0.6929248089789332,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.208,0.7055724123086113,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.19999999999999998,0.7192857142856434,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.192,0.734169435216239,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.184,0.7503378203475671,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.176,0.7679147115661165,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.16799999999999998,0.7870331990979376,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.15999999999999998,0.8078346456713803,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.152,0.8304668014856204,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.144,0.8550806354587714,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.13599999999999998,0.8818253968292904,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.128,0.9108412962239616,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.12,0.9422490706373376,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.11199999999999999,0.9761356013478326,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.10399999999999998,1.0125347400997222,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.09599999999999997,1.0514026524302071,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.088,1.0925874333226087,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.07999999999999999,1.135793650803739,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.07199999999999998,1.1805439945825436,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.064,1.2261424439746922,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.055999999999999994,1.271646201087845,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.04799999999999999,1.3158565252779224,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.03999999999999998,1.3573404255474066,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.03199999999999997,1.3944942324919967,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.023999999999999994,1.4256546344619423,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.015999999999999986,1.4492521166687211,4.132233444309463e-11
s_wave,0.0,0.0,1.0,-0.00799999999999998,1.4639875835902034,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.0,1.469000000018215,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.008000000000000007,1.4639875835902034,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.016000000000000014,1.4492521166687211,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.02400000000000002,1.4256546344619423,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.03200000000000003,1.3944942324919967,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.040000000000000036,1.3573404255474064,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.04800000000000004,1.315856525277922,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.055999999999999994,1.271646201087845,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.064,1.2261424439746922,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.07200000000000001,1.1805439945825436,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.08000000000000002,1.135793650803739,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.08800000000000002,1.0925874333226087,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.09600000000000003,1.0514026524302067,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.10400000000000004,1.0125347400997216,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.11199999999999999,0.9761356013478326,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.12,0.9422490706373376,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.128,0.9108412962239616,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.136,0.8818253968292904,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.14400000000000002,0.8550806354587712,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.15200000000000002,0.8304668014856201,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.16000000000000003,0.8078346456713803,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.16800000000000004,0.7870331990979373,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.17600000000000005,0.7679147115661163,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.184,0.7503378203475671,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.192,0.734169435216239,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.2,0.7192857142856434,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.20800000000000002,0.7055724123086113,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.21600000000000003,0.692924808978933,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.22400000000000003,0.6812473674123651,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.23200000000000004,0.670453229598883,4.132233444309463e-11
s_wave,0.0,0.0,1.0,0.24,0.6604636233936442,4.132233444309463e-11
s_wave,0.0,0.0,2.0,-0.24,0.3531754636183302,4.132233444309463e-11
s_wave,0.0,0.0,2.0,-0.23199999999999998,0.3632625293961542,4.132233444309463e-11
s_wave,0.0,0.0,2.0,-0.22399999999999998,0.37416197587107103,4.132233444309463e-11
s_wave,0.0,0.0,2.0,-0.216,0.3859533436966514,4.132233444309463e-11
s_wave,0.0,0.0,2.0,-0.208,0.398724338278138,4.132233444309463e-11
