case,phi,phi_frac_pi,voltage,t_car,t_ec,glr_proxy,gll_proxy,grr_proxy,r_ar_left,r_ar_right,r_ee_left,r_ee_right
positive_control,0.47123889803846897,0.15,-0.05000000000000002,0.19343335363243722,0.1609893564786252,0.03244399715381202,2.0219111898336535,2.1022115902771144,0.2328731267513344,0.32688093108534,0.24340593407149314,0.2571133379620376
positive_control,0.47123889803846897,0.15,-0.04000000000000001,0.1799071983877265,0.15497871061305754,0.024928487774668967,2.015588751600936,2.092142991102372,0.23885395386050562,0.30334880371105005,0.2481936900342389,0.23613430038334665
positive_control,0.47123889803846897,0.15,-0.03,0.06288009799241695,0.056092395448746134,0.006787702543670816,2.0237574027122003,2.096128821012197,0.3959967448656089,0.5261324177007758,0.37902704469707965,0.43679129923224946
positive_control,0.47123889803846897,0.15,-0.020000000000000018,0.004988902802433246,0.004613832583662346,0.00037507021877089975,2.0233463135672296,2.088759091262339,0.19164976324199667,0.25627395549192106,0.16867851989353772,0.16788993444835276
positive_control,0.47123889803846897,0.15,-0.010000000000000009,0.0011896539455793324,0.0011437018396695325,4.5952105909799956e-05,2.0241738067150945,2.0800013928007983,0.1214138059075066,0.1353874087184828,0.09728595129832188,0.05543196802359438
positive_control,0.47123889803846897,0.15,0.0,0.0007530883487121503,0.0007543397727226457,-1.2514240104954076e-06,2.027055662052865,2.0727416854353153,0.10482265367285405,0.10565973250105079,0.07776574019597934,0.0329167956417252
positive_control,0.47123889803846897,0.15,0.009999999999999981,0.0011677225119403715,0.0012177409699978413,-5.0018458057469756e-05,2.0292058681926672,2.0586168791756037,0.1214138059075067,0.13538740871848334,0.09215791925678192,0.07672051108482224
positive_control,0.47123889803846897,0.15,0.01999999999999999,0.00480376491559582,0.005199694997048154,-0.00039593008145233366,2.0229194797985626,2.0183772167813325,0.19164976324199687,0.25627395549192306,0.16833435336198188,0.23750080862913786
positive_control,0.47123889803846897,0.15,0.03,0.059279232382253896,0.06645536240619113,-0.00717613002393723,1.9603807504292035,1.9078257469399724,0.395996744865608,0.5261324177007748,0.4284398644124675,0.611130540736865
positive_control,0.47123889803846897,0.15,0.03999999999999998,0.16547021935814762,0.19205265721291126,-0.026582437854763635,1.945308762590049,1.9374098535102358,0.23885395386050504,0.30334880371104955,0.26696275341569253,0.3393565123460503
