mu,phi,bulk_gap
-1.8333333333333335,4.084070449666731,0.10128378606965434
-1.8333333333333335,4.241150082346221,0.12128168638394443
-1.8333333333333335,4.39822971502571,0.1417837657520536
-1.8333333333333335,4.5553093477052,0.16256343431314452
-1.8333333333333335,4.71238898038469,0.18467094051822378
-1.8333333333333335,4.869468613064179,0.2087750596245048
-1.8333333333333335,5.026548245743669,0.23386555858974292
-1.8333333333333335,5.183627878423159,0.25960138759463547
-1.8333333333333335,5.340707511102648,0.285737070535813
-1.8333333333333335,5.497787143782138,0.3116824496003529
-1.8333333333333335,5.654866776461628,0.3360972292582839
-1.8333333333333335,5.811946409141117,0.3579514824560575
-1.8333333333333335,5.969026041820607,0.3761340074843679
-1.8333333333333335,6.126105674500097,0.3875214773741387
-1.8333333333333335,6.283185307179586,0.3913711736756798
-1.6666666666666667,0.0,0.3990747874226685
-1.6666666666666667,0.15707963267948966,0.4102798536702792
-1.6666666666666667,0.3141592653589793,0.40248113126257945
-1.6666666666666667,0.47123889803846897,0.3808228747054834
-1.6666666666666667,0.6283185307179586,0.3538894972938721
-1.6666666666666667,0.7853981633974483,0.3249864987082484
-1.6666666666666667,0.9424777960769379,0.29566775794750116
-1.6666666666666667,1.0995574287564276,0.26688780000870005
-1.6666666666666667,1.2566370614359172,0.23935179968667625
-1.6666666666666667,1.413716694115407,0.21365904680695655
-1.6666666666666667,1.5707963267948966,0.1876739759800195
-1.6666666666666667,1.7278759594743862,0.16360791387422832
-1.6666666666666667,1.8849555921538759,0.14368855180891157
-1.6666666666666667,2.0420352248333655,0.12076912107483524
-1.6666666666666667,2.199114857512855,0.1016207296219367
-1.6666666666666667,2.356194490192345,0.0838888696511317
-1.6666666666666667,2.5132741228718345,0.0657384175536618
-1.6666666666666667,2.670353755551324,0.04828991946082147
-1.6666666666666667,2.827433388230814,0.03870559244175059
-1.6666666666666667,2.9845130209103035,0.02037737091115094
-1.6666666666666667,3.141592653589793,0.007529048313053149
-1.6666666666666667,3.2986722862692828,0.020377370911151056
-1.6666666666666667,3.4557519189487724,0.03870559244175066
-1.6666666666666667,3.612831551628262,0.048289919460821375
-1.6666666666666667,3.7699111843077517,0.06573841755366168
-1.6666666666666667,3.9269908169872414,0.08388886965113167
-1.6666666666666667,4.084070449666731,0.10162072962193705
