model,valley,pairing,barrier_Z,eta_meV,bias_meV,conductance_generalized_btk,andreev_component,normal_reflection_component
baseline,K_T,valley_even,2.0,0.5,-13.333333333333329,-2.39630921419468,0.006225644724679902,3.402534858919359
baseline,K_T,valley_even,2.0,0.5,-12.5,-2.45046004279644,0.008307512047902456,3.4587675548443424
baseline,K_T,valley_even,2.0,0.5,-11.666666666666655,-2.0820886062346067,0.009721994186410744,3.091810600421017
baseline,K_T,valley_even,2.0,0.5,-10.833333333333329,-2.072233545154544,0.012354182081105268,3.084587727235649
baseline,K_T,valley_even,2.0,0.5,-10.0,-1.8633988012717062,0.011942026402853762,2.8753408276745596
baseline,K_T,valley_even,2.0,0.5,-9.166666666666655,-1.0856459234160463,0.00695515847494995,2.092601081890996
baseline,K_T,valley_even,2.0,0.5,-8.333333333333329,-0.6606215894197495,0.004696197916881642,1.6653177873366312
baseline,K_T,valley_even,2.0,0.5,-7.5,-0.7368277667574946,0.005386516639629968,1.7422142833971248
baseline,K_T,valley_even,2.0,0.5,-6.666666666666657,-0.9176368735170598,0.007529282340174987,1.9251661558572346
baseline,K_T,valley_even,2.0,0.5,-5.833333333333329,-1.064921135602889,0.010913444306829716,2.0758345799097184
baseline,K_T,valley_even,2.0,0.5,-5.0,-1.2027809491027226,0.016323728009659623,2.219104677112382
baseline,K_T,valley_even,2.0,0.5,-4.166666666666657,-1.313546698315104,0.02541871057729913,2.338965408892403
baseline,K_T,valley_even,2.0,0.5,-3.3333333333333286,-1.3835680970798034,0.041790114423825984,2.4253582115036294
baseline,K_T,valley_even,2.0,0.5,-2.5,-1.3480022157421883,0.07371495146707978,2.4217171672092688
baseline,K_T,valley_even,2.0,0.5,-1.6666666666666572,-1.1101632651743027,0.14558915826161692,2.25575242343592
baseline,K_T,valley_even,2.0,0.5,-0.8333333333333286,-0.2201819186934479,0.3230625822352589,1.5432445009287068
baseline,K_T,valley_even,2.0,0.5,0.0,1.597516252283379,0.5975162522833789,0.0
baseline,K_T,valley_even,2.0,0.5,0.8333333333333428,-0.3902005272114251,0.40995834773608814,1.800158874947513
baseline,K_T,valley_even,2.0,0.5,1.6666666666666714,-1.6618998320426226,0.2389927568697828,2.900892588912405
baseline,K_T,valley_even,2.0,0.5,2.5,-2.2331702763250165,0.16180706121213623,3.394977337537153
baseline,K_T,valley_even,2.0,0.5,3.333333333333343,-2.3588032449784015,0.11036432830483825,3.469167573283239
baseline,K_T,valley_even,2.0,0.5,4.166666666666671,-2.1517104241971854,0.07412903340780143,3.225839457604986
baseline,K_T,valley_even,2.0,0.5,5.0,-1.5789639366010582,0.0439751682257283,2.6229391048267865
baseline,K_T,valley_even,2.0,0.5,5.833333333333343,-1.2853338661254285,0.027699902744351836,2.3130337688697806
baseline,K_T,valley_even,2.0,0.5,6.666666666666671,-1.0773163974168847,0.017951137627416628,2.095267535044301
baseline,K_T,valley_even,2.0,0.5,7.5,-0.8787417234356447,0.011656915530995422,1.89039863896664
baseline,K_T,valley_even,2.0,0.5,8.333333333333343,-0.6448004167258429,0.007385178430180375,1.6521855951560234
baseline,K_T,valley_even,2.0,0.5,9.166666666666671,-0.3311787699166033,0.004386780277034489,1.3355655501936377
baseline,K_T,valley_even,2.0,0.5,10.0,0.10534200239548926,0.002251733171276735,0.8969097307757877
baseline,K_T,valley_even,2.0,0.5,10.833333333333345,0.538288210653261,0.001006994831469046,0.46271878417820783
baseline,K_T,valley_even,2.0,0.5,11.666666666666671,0.7456281266255741,0.0005195731124494318,0.25489144648687523
baseline,K_T,valley_even,2.0,0.5,12.5,0.8262685032721241,0.00032382614762492437,0.17405532287550077
baseline,K_T,valley_even,2.0,0.5,13.333333333333345,0.8662334613320388,0.00022317509123828095,0.13398971375919957
baseline,K_T,valley_even,2.0,0.5,14.166666666666671,0.8903271048747506,0.0001628628376173275,0.10983575796286668
baseline,K_T,valley_even,2.0,0.5,15.0,0.9066766387094004,0.00012341353862079668,0.09344677482922048
baseline,K_T,valley_even,2.0,0.5,15.833333333333345,0.9186408313523182,9.611120724249256e-05,0.08145527985492429
baseline,K_T,valley_even,2.0,0.5,16.66666666666667,0.9278556576197505,7.644596062183187e-05,0.0722207883408712
baseline,K_T,valley_even,2.0,0.5,17.5,0.9352164555219206,6.184845038406568e-05,0.06484539292846345
baseline,K_T,valley_even,2.0,0.5,18.333333333333343,0.9412574167369364,5.075173758509654e-05,0.058793335000648636
baseline,K_T,valley_even,2.0,0.5,19.16666666666667,0.9463190919947169,4.215047056220849e-05,0.05372305847584515
baseline,K_T,valley_even,2.0,0.5,20.0,0.9506302132074808,3.537368509750991e-05,0.049405160477616616
baseline,total,valley_even,2.0,0.5,-80.0,0.9478951786573032,1.441828617137519e-06,0.05210626317131385
baseline,total,valley_even,2.0,0.5,-79.16666666666667,0.9452701245854377,1.5652394081361765e-06,0.05473144065397033
baseline,total,valley_even,2.0,0.5,-78.33333333333333,0.942394899812945,1.7050059517114571e-06,0.057606805193006864
baseline,total,valley_even,2.0,0.5,-77.5,0.9392288077960653,1.8644158534106334e-06,0.06077305661978795
baseline,total,valley_even,2.0,0.5,-76.66666666666667,0.9357204789062953,2.0477383021575627e-06,0.06428156883200682
baseline,total,valley_even,2.0,0.5,-75.83333333333333,0.931803579976455,2.2606471162730566e-06,0.06819868067066114
baseline,total,valley_even,2.0,0.5,-75.0,0.9273900211407218,2.5108979376169195e-06,0.07261248975721604
baseline,total,valley_even,2.0,0.5,-74.16666666666667,0.9223586434375943,2.809465590421908e-06,0.07764416602799597
baseline,total,valley_even,2.0,0.5,-73.33333333333333,0.9165351996369859,3.172567959129587e-06,0.08346797293097306
baseline,total,valley_even,2.0,0.5,-72.5,0.9096541940226298,3.6255309870687004e-06,0.09034943150835745
baseline,total,valley_even,2.0,0.5,-71.66666666666667,0.9012790900877954,4.210849254874771e-06,0.09872512076145969
baseline,total,valley_even,2.0,0.5,-70.83333333333333,0.8906145404421209,5.007003205487767e-06,0.10939046656108467
baseline,total,valley_even,2.0,0.5,-70.0,0.875989986620204,6.179461986262171e-06,0.12401619284178222
baseline,total,valley_even,2.0,0.5,-69.16666666666667,0.8531034884922469,8.1502911996849e-06,0.14690466179895315
baseline,total,valley_even,2.0,0.5,-68.33333333333333,0.8071695717029149,1.233391865463678e-05,0.1928427622157397
baseline,total,valley_even,2.0,0.5,-67.5,0.6799004336779366,2.4168521125350988e-05,0.3201237348431889
baseline,total,valley_even,2.0,0.5,-66.66666666666667,0.43577067426971483,4.753865595078727e-05,0.5642768643862358
baseline,total,valley_even,2.0,0.5,-65.83333333333333,0.201333880581125,7.096927204712448e-05,0.7987370886909221
baseline,total,valley_even,2.0,0.5,-65.0,-0.005747096065256316,9.021679835478421e-05,1.0058373128636113
baseline,total,valley_even,2.0,0.5,-64.16666666666667,-0.23305925838836145,0.00010454924368331921,1.2331638076320448
baseline,total,valley_even,2.0,0.5,-63.33333333333333,-0.5178185758018894,0.00011858929836761942,1.517937165100257
baseline,total,valley_even,2.0,0.5,-62.5,-0.8575928938226293,0.0001339772095265117,1.8577268710321562
baseline,total,valley_even,2.0,0.5,-61.66666666666666,-1.2447107835803364,0.00015377305096136548,2.244864556631298
baseline,total,valley_even,2.0,0.5,-60.83333333333333,-1.5760985730371277,0.00017489243543487414,2.5762734654725628
baseline,total,valley_even,2.0,0.5,-60.0,-1.9490474113670182,0.00020554574475476278,2.9492529571117734
baseline,total,valley_even,2.0,0.5,-59.16666666666666,-2.261040056684206,0.00022994194884276605,3.261269998633049
baseline,total,valley_even,2.0,0.5,-58.33333333333333,-2.6168416526876777,0.00024306489157104594,3.617084717579249
baseline,total,valley_even,2.0,0.5,-57.5,-3.022409637048062,0.00024442845279518653,4.022654065500857
baseline,total,valley_even,2.0,0.5,-56.66666666666666,-3.467808454490147,0.0002367167144886033,4.468045171204635
baseline,total,valley_even,2.0,0.5,-55.83333333333333,-3.89093915364882,0.00022239107968406006,4.891161544728504
baseline,total,valley_even,2.0,0.5,-55.0,-4.029113099843532,0.00021563909625577082,5.029328738939788
baseline,total,valley_even,2.0,0.5,-54.16666666666666,-4.08239874310376,0.00022936947183764027,5.082628112575599
baseline,total,valley_even,2.0,0.5,-53.33333333333333,-4.146311403218214,0.00025754187556599234,5.146568945093781
baseline,total,valley_even,2.0,0.5,-52.5,-4.230183681507327,0.0002930908948284991,5.230476772402155
baseline,total,valley_even,2.0,0.5,-51.66666666666666,-4.201963519638491,0.0003236946783302287,5.20228721431682
baseline,total,valley_even,2.0,0.5,-50.83333333333333,-4.162168472160738,0.0003574558087253436,5.1625259279694635
baseline,total,valley_even,2.0,0.5,-50.0,-4.102378257473643,0.0003877834512165133,5.102766040924859
baseline,total,valley_even,2.0,0.5,-49.16666666666666,-4.073695358182217,0.00042084005869007414,5.074116198240907
baseline,total,valley_even,2.0,0.5,-48.33333333333333,-4.10757747102984,0.0004532879220973226,5.108030758951936
baseline,total,valley_even,2.0,0.5,-47.5,-4.029638089027813,0.0004656169325012937,5.030103705960314
baseline,total,valley_even,2.0,0.5,-46.66666666666666,-4.046451412702841,0.0004797525117415053,5.046931165214581
baseline,total,valley_even,2.0,0.5,-45.83333333333333,-4.011050932810883,0.00047096189859903773,5.011521894709481
baseline,total,valley_even,2.0,0.5,-45.0,-4.067338571744035,0.0004597888962536455,5.067798360640289
baseline,total,valley_even,2.0,0.5,-44.16666666666666,-4.082140724129604,0.0004314671919437152,5.082572191321548
baseline,total,valley_even,2.0,0.5,-43.33333333333333,-4.094285306386956,0.00038842373699425777,5.094673730123949
baseline,total,valley_even,2.0,0.5,-42.5,-4.0889560410624775,0.00035153606655865,5.089307577129035
baseline,total,valley_even,2.0,0.5,-41.66666666666666,-4.096214111681475,0.0002864589235657028,5.096500570605041
baseline,total,valley_even,2.0,0.5,-40.83333333333333,-4.103891676794234,0.00025365805825740116,5.104145334852492
baseline,total,valley_even,2.0,0.5,-40.0,-4.103525088238327,0.0001968662830543292,5.103721954521381
baseline,total,valley_even,2.0,0.5,-39.16666666666666,-4.113906845439865,0.00015404990713519537,5.1140608953469995
baseline,total,valley_even,2.0,0.5,-38.33333333333333,-4.189705878182363,0.00012701642496738225,5.189832894607331
baseline,total,valley_even,2.0,0.5,-37.5,-4.2234411742042814,8.894270605246946e-05,5.223530116910333
baseline,total,valley_even,2.0,0.5,-36.66666666666666,-4.308661622009921,6.814142149078938e-05,5.308729763431414
baseline,total,valley_even,2.0,0.5,-35.83333333333333,-4.416320623995767,5.2500334071785774e-05,5.416373124329839
baseline,total,valley_even,2.0,0.5,-35.0,-4.434104320483771,3.532065085698088e-05,5.434139641134628
baseline,total,valley_even,2.0,0.5,-34.166666666666664,-4.495319550632322,3.0312792916532692e-05,5.495349863425239
baseline,total,valley_even,2.0,0.5,-33.33333333333333,-4.589813010825511,2.7366451039509065e-05,5.58984037727655
baseline,total,valley_even,2.0,0.5,-32.5,-4.617733291551316,2.9894311496808005e-05,5.617763185862813
baseline,total,valley_even,2.0,0.5,-31.666666666666664,-4.640868469530454,4.0401342732820275e-05,5.640908870873187
baseline,total,valley_even,2.0,0.5,-30.83333333333333,-4.7558145086580375,6.236994598894297e-05,5.755876878604027
baseline,total,valley_even,2.0,0.5,-30.0,-4.876388768516539,0.00010282448445479478,5.876491593000994
baseline,total,valley_even,2.0,0.5,-29.166666666666664,-4.946332167706601,0.00016851377851013084,5.94650068148511
baseline,total,valley_even,2.0,0.5,-28.33333333333333,-4.987845588596535,0.00027576307212362575,5.988121351668659
baseline,total,valley_even,2.0,0.5,-27.5,-4.906328073854093,0.00042418334005617735,5.9067522571941495
baseline,total,valley_even,2.0,0.5,-26.666666666666664,-4.845645345511212,0.0006603476337736685,5.846305693144986
baseline,total,valley_even,2.0,0.5,-25.83333333333333,-4.719097290370311,0.0009176256858045658,5.7200149160561145
baseline,total,valley_even,2.0,0.5,-25.0,-4.623365711502301,0.001249573372727801,5.624615284875029
baseline,total,valley_even,2.0,0.5,-24.166666666666664,-4.317493795245427,0.0014454537945078187,5.318939249039935
baseline,total,valley_even,2.0,0.5,-23.33333333333333,-4.097740537808776,0.0015386690010293514,5.099279206809806
baseline,total,valley_even,2.0,0.5,-22.5,-4.021546706271956,0.0016244764132287545,5.023171182685185
baseline,total,valley_even,2.0,0.5,-21.666666666666664,-4.02135822731877,0.0017104067782791462,5.02306863409705
baseline,total,valley_even,2.0,0.5,-20.83333333333333,-4.047760912634865,0.001745676641028631,5.049506589275893
baseline,total,valley_even,2.0,0.5,-20.0,-4.099673303402367,0.0017291540680014616,5.10140245747037
baseline,total,valley_even,2.0,0.5,-19.166666666666664,-4.090140292428022,0.0017416906946008837,5.091881983122624
baseline,total,valley_even,2.0,0.5,-18.33333333333333,-4.024356731135444,0.001817992872856099,5.0261747240083
baseline,total,valley_even,2.0,0.5,-17.5,-4.076206231871514,0.002045178903360648,5.078251410774875
baseline,total,valley_even,2.0,0.5,-16.666666666666664,-4.009734239436693,0.0024935185463189837,5.012227757983013
baseline,total,valley_even,2.0,0.5,-15.833333333333329,-3.8020442258988547,0.0031999397587772226,4.805244165657633
baseline,total,valley_even,2.0,0.5,-15.0,-3.6903488357658407,0.004164156586632115,4.6945129923524735
baseline,total,valley_even,2.0,0.5,-14.166666666666655,-3.637838241072273,0.00511028377897073,4.642948524851243
baseline,total,valley_even,2.0,0.5,-13.333333333333329,-3.627849026585446,0.0060428899270843165,4.633891916512531
baseline,total,valley_even,2.0,0.5,-12.5,-3.559687080114641,0.006815291828491457,4.566502371943133
baseline,total,valley_even,2.0,0.5,-11.666666666666655,-3.299652199483577,0.007148719804642751,4.30680091928822
baseline,total,valley_even,2.0,0.5,-10.833333333333329,-3.107366779100322,0.008148290091542908,4.115515069191865
baseline,total,valley_even,2.0,0.5,-10.0,-3.0638460218643306,0.009020783411693505,4.072866805276024
baseline,total,valley_even,2.0,0.5,-9.166666666666655,-3.1994487490679586,0.010582085260889133,4.2100308343288475
baseline,total,valley_even,2.0,0.5,-8.333333333333329,-3.5053289333865925,0.014822547922185233,4.520151481308777
baseline,total,valley_even,2.0,0.5,-7.5,-3.6201913525454854,0.017702019420724264,4.637893371966209
baseline,total,valley_even,2.0,0.5,-6.666666666666657,-3.6092244198026946,0.020808662271617893,4.630033082074313
baseline,total,valley_even,2.0,0.5,-5.833333333333329,-3.5736717484449665,0.025410110085138174,4.599081858530104
baseline,total,valley_even,2.0,0.5,-5.0,-3.5667116332212245,0.03318236505731199,4.599893998278536
baseline,total,valley_even,2.0,0.5,-4.166666666666657,-3.5778230779116065,0.0467378909598421,4.624560968871449
baseline,total,valley_even,2.0,0.5,-3.3333333333333286,-3.5751138324485288,0.07139610713884086,4.64650993958737
baseline,total,valley_even,2.0,0.5,-2.5,-3.4431718350977953,0.11535059652512059,4.558522431622916
baseline,total,valley_even,2.0,0.5,-1.6666666666666572,-3.0225794705105304,0.19428308973105887,4.216862560241589
baseline,total,valley_even,2.0,0.5,-0.8333333333333286,-1.7155188341428278,0.34548944729961695,3.061008281442445
baseline,total,valley_even,2.0,0.5,0.0,1.5158465408502357,0.515846540850236,0.0
baseline,total,valley_even,2.0,0.5,0.8333333333333428,-1.8831765051475995,0.31954754938710883,3.2027240545347078
baseline,total,valley_even,2.0,0.5,1.6666666666666714,-3.263340008904346,0.17315545562385812,4.436495464528203
baseline,total,valley_even,2.0,0.5,2.5,-3.631028424608466,0.10917819487101285,4.740206619479479
baseline,total,valley_even,2.0,0.5,3.333333333333343,-3.501546312391986,0.07293816517234228,4.5744844775643285
baseline,total,valley_even,2.0,0.5,4.166666666666671,-2.593277230298943,0.04494501929129378,3.638222249590237
baseline,total,valley_even,2.0,0.5,5.0,-1.6346348923546645,0.02535663253480747,2.659991524889472
baseline,total,valley_even,2.0,0.5,5.833333333333343,-1.1965968550662978,0.016207366526339625,2.212804221592637
baseline,total,valley_even,2.0,0.5,6.666666666666671,-0.9284147886057429,0.010932698914030342,1.9393474875197731
baseline,total,valley_even,2.0,0.5,7.5,-0.730651413396913,0.007398815701127727,1.7380502290980404
baseline,total,valley_even,2.0,0.5,8.333333333333343,-0.5125829233783286,0.0048695471819605,1.5174524705602892
baseline,total,valley_even,2.0,0.5,9.166666666666671,-0.22633890253779546,0.0029939317752905046,1.2293328343130858
baseline,total,valley_even,2.0,0.5,10.0,0.16863301084790877,0.0015749089442126363,0.8329418980963037
baseline,total,valley_even,2.0,0.5,10.833333333333345,0.5488003144802541,0.0007095797069921242,0.451909265226738
baseline,total,valley_even,2.0,0.5,11.666666666666671,0.7190407400546432,0.0003783000863902464,0.2813375600317472
baseline,total,valley_even,2.0,0.5,12.5,0.7831637828280819,0.00024931767509621535,0.21708553484701437
baseline,total,valley_even,2.0,0.5,13.333333333333345,0.8164967416778162,0.00018171978148698873,0.18368497810367082
baseline,total,valley_even,2.0,0.5,14.166666666666671,0.8384029237948916,0.00013937235850427468,0.16173644856361255
baseline,total,valley_even,2.0,0.5,15.0,0.8547208432327638,0.00011024797688804526,0.14538940474412446
baseline,total,valley_even,2.0,0.5,15.833333333333345,0.8677403180827179,8.909105478162495e-05,0.13234877297206368
baseline,total,valley_even,2.0,0.5,16.66666666666667,0.8785555750098617,7.316175617908804e-05,0.12151758674631735
baseline,total,valley_even,2.0,0.5,17.5,0.8877722440116654,6.085808181911211e-05,0.11228861407015371
baseline,total,valley_even,2.0,0.5,18.333333333333343,0.895764427369883,5.116800519512109e-05,0.10428674063531206
baseline,total,valley_even,2.0,0.5,19.16666666666667,0.9027828727091374,4.341649874296686e-05,0.0972605437896056
baseline,total,valley_even,2.0,0.5,20.0,0.90900612353466,3.713502445094187e-05,0.09103101148979102
baseline,K_B,valley_odd,0.0,0.05,-80.0,1.0000202260087143,2.022600871434884e-05,0.0
baseline,K_B,valley_odd,0.0,0.05,-79.16666666666667,1.000021773081482,2.177308148189991e-05,0.0
baseline,K_B,valley_odd,0.0,0.05,-78.33333333333333,1.0000234899733487,2.3489973348677416e-05,0.0
