sample_id,psnr_fixed,psnr_method,psnr_gain,seed,dataset_name,dataset_version,condition_family,condition_level,training_regime,method,object_family,aberration_id,psnr_guided,better_than_fixed,condition
UCID:4,20.97082817144728,24.723444984882555,3.7526168134352735,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:5,21.981977855373884,23.95879169399496,1.9768138386210763,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:6,19.530627854580597,23.04014360941633,3.509515754835736,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:7,21.916804669309947,22.46721367513195,0.5504090058220044,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:8,20.639831204971312,22.97925967346834,2.339428468497029,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:9,20.654797609515047,23.945937856755997,3.2911402472409463,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:1,19.728304667830628,23.72661192653425,3.998307258703626,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:10,18.81283594740793,22.660835296250937,3.847999348843008,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:11,25.1351556196591,25.53130012312641,0.3961445034673119,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:12,20.833869792063897,23.864240185412264,3.0303703933483668,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:2,16.55248075122352,21.353541575628658,4.801060824405138,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:3,22.096728318661988,23.197183612659234,1.1004552939972465,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:4,20.11729063607016,22.72363414861602,2.6063435125458625,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:5,21.311359751085103,24.004031974764093,2.6926722236789864,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:6,18.7853281580089,22.14263887459477,3.3573107165858644,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:7,21.462959678839468,22.57962500103949,1.116665322200021,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:8,19.75180796738457,22.30177078540425,2.5499628180196865,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:9,20.35240868858617,23.72961368649509,3.377204997908919,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:1,20.712177809528104,24.8018184175628,4.089640608034696,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:10,19.77931674555361,23.35373871731248,3.5744219717588663,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:11,25.920104200897377,26.717126972891336,0.7970227719939587,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:12,21.426991985071314,24.13121474372502,2.704222758653706,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:2,17.544882808921088,22.805539141652265,5.260656332731177,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:3,23.104067250700805,24.420604334513737,1.316537083812932,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:4,21.57008790434538,24.6496261267337,3.0795382223883188,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:5,22.127655732091306,24.44010259526245,2.312446863171143,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:6,19.534376152955858,23.147145245677084,3.6127690927212255,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:7,22.240698924744017,22.859437729601847,0.6187388048578306,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:8,20.942040043994904,23.221137093673697,2.279097049678793,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:9,21.22798119846771,24.794646258083358,3.5666650596156444,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:1,20.54042385007909,24.519412989962717,3.97898913988362,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:10,19.624979371546985,23.20660097623397,3.581621604686987,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:11,25.463653381891483,26.36925164281306,0.9055982609215788,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:12,21.031452834238912,23.362597708647137,2.331144874408224,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:2,17.434790614963,22.236149061454125,4.801358446491125,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:3,22.5130836709382,23.324435146119303,0.8113514751811088,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:4,21.18456883931692,24.934932405613456,3.750363566296538,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:5,21.846630464849262,24.181691801534548,2.335061336685285,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:6,19.343631321485734,22.641455896728544,3.2978245752428066,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:7,21.82158351665216,22.42297882434872,0.6013953076965635,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:8,20.62743420610936,23.06168553749809,2.434251331388726,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:9,20.4793460663057,23.97136865164775,3.492022585342053,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:1,19.304570158738716,22.88412116213244,3.5795510033937283,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:10,18.61729348170209,22.025008944705164,3.4077154630030684,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:11,25.01694452457993,25.53171795221196,0.5147734276320222,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:12,20.390350492325226,22.912493109924128,2.5221426175989023,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:2,16.336901676513417,21.127148802368257,4.79024712585484,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:3,22.029897546925294,23.15647932669434,1.1265817797690405,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:4,20.0274514519296,22.636187165743703,2.6087357138141023,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:5,21.140440110539732,23.182380571408142,2.0419404608684104,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:6,18.391223152233277,21.5725728341042,3.181349681870927,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:7,21.434084298326816,21.94756941006404,0.513485111737225,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:8,19.73680883278079,22.12869133911719,2.391882506336401,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:9,19.952121264084848,23.22696276749529,3.2748415034104426,2,UCID,1338 public citation subset,phase_mask_quantization,4.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_quantization:4.0
UCID:1,21.23857856084881,23.258655759845443,2.020077198996628,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:10,20.32498047510203,23.79348949408299,3.46850901898096,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:11,26.363261026825736,26.520034629430715,0.1567736026049786,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:12,21.864263925798465,25.41886956985323,3.554605644054764,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:2,18.181189425893496,23.890731440642764,5.709542014749268,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:3,23.08609498373492,23.58069139979912,0.4945964160642049,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:4,21.59934873017833,24.58715363689876,2.9878049067204278,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:5,22.617913554956974,24.047757452308925,1.4298438973519474,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:6,20.288643876677845,24.11444556044508,3.825801683767232,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:7,22.4278070959352,23.169988571819275,0.7421814758840775,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:8,21.198909959099325,23.436551178446784,2.2376412193474597,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:9,21.023696209446925,23.477273922191863,2.453577712744938,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:1,20.56650293472769,23.189370135040967,2.6228672003132765,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:10,19.588755650124806,23.36828447885553,3.7795288287307214,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:11,25.823122226565197,25.926927939813943,0.1038057132487502,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:12,21.614793312491464,24.24280750051108,2.6280141880196126,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:2,17.38111627033987,22.09492392386609,4.713807653526221,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:3,22.64264570219543,23.338556825578056,0.6959111233826256,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:4,20.97082817144728,25.088518691616525,4.117690520169244,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:5,21.981977855373884,23.82852793239389,1.8465500770200016,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:6,19.530627854580597,22.96790695878104,3.4372791042004422,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:7,21.916804669309947,22.261235317387342,0.3444306480773953,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:8,20.639831204971312,22.93993917830593,2.3001079733346224,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
UCID:9,20.654797609515047,23.712584930122578,3.057787320607531,2,UCID,1338 public citation subset,phase_mask_lateral_shift,1.0,robust_mask_mixed_train,robust_phase_only_stack,,,,True,phase_mask_lateral_shift:1.0
