aberration_id,sample_id,psnr_fixed,psnr_guided,psnr_method,psnr_gain,psnr_gap_to_guided,dataset_name,dataset_version,training_regime,seed,method,object_family,better_than_fixed
5,UCID:11,24.36617466709468,26.263240878985464,24.939245431875108,0.5730707647804287,1.323995447110356,UCID,1338 public citation subset,mixed_synthetic_plus_public_natural,,phase_only_stack,,True
5,UCID:12,18.282499972325603,21.40693839257954,20.076654439103805,1.7941544667782026,1.3302839534757354,UCID,1338 public citation subset,mixed_synthetic_plus_public_natural,,phase_only_stack,,True
5,UCID:2,15.566800217936873,17.94940656277747,18.528251562063726,2.961451344126853,-0.5788449992862574,UCID,1338 public citation subset,mixed_synthetic_plus_public_natural,,phase_only_stack,,True
5,UCID:3,21.33892290898021,22.772502103378265,21.51901552964821,0.180092620668006,1.253486573730051,UCID,1338 public citation subset,mixed_synthetic_plus_public_natural,,phase_only_stack,,True
5,UCID:4,20.147414897911613,22.20494986306584,23.293576778260924,3.146161880349311,-1.088626915195082,UCID,1338 public citation subset,mixed_synthetic_plus_public_natural,,phase_only_stack,,True
5,UCID:5,20.55368090539101,22.43974797802671,22.42019238701804,1.866511481627029,0.0195555910086682,UCID,1338 public citation subset,mixed_synthetic_plus_public_natural,,phase_only_stack,,True
5,UCID:6,17.455962058934578,20.171038443607003,19.744499931529138,2.28853787259456,0.4265385120778653,UCID,1338 public citation subset,mixed_synthetic_plus_public_natural,,phase_only_stack,,True
5,UCID:7,21.27500331298828,22.935075663753647,21.31978102937002,0.0447777163817413,1.615294634383627,UCID,1338 public citation subset,mixed_synthetic_plus_public_natural,,phase_only_stack,,True
5,UCID:8,19.329379353967383,21.25043879928485,21.061677904795808,1.7322985508284212,0.1887608944890431,UCID,1338 public citation subset,mixed_synthetic_plus_public_natural,,phase_only_stack,,True
5,UCID:9,18.18775431000067,21.18688462157771,19.443863106276737,1.2561087962760666,1.743021515300974,UCID,1338 public citation subset,mixed_synthetic_plus_public_natural,,phase_only_stack,,True
