config_id,repeat_seed,split,sample,condition,num_layers,reference_weight,phase_mix,psnr_db,mse
3,2,train,diag,wrong_reference,1,0.12,0.15,12.106854,0.06156226
3,2,train,box,wrong_reference,1,0.12,0.15,12.224684,0.05991445
3,2,train,bars,wrong_reference,1,0.12,0.15,13.052665,0.04951463
3,2,train,ring,wrong_reference,1,0.12,0.15,12.704969,0.05364177
3,2,train,chevron,wrong_reference,1,0.12,0.15,11.550418,0.06997746
3,2,ood,disk,ordinary,1,0.12,0.15,13.528845,0.04437266
3,2,ood,two_spots,ordinary,1,0.12,0.15,13.586317,0.04378933
3,2,ood,frame,ordinary,1,0.12,0.15,9.351392,0.11610764
3,2,ood,disk,common_path,1,0.12,0.15,13.922275,0.04052962
3,2,ood,two_spots,common_path,1,0.12,0.15,13.82624,0.04143582
3,2,ood,frame,common_path,1,0.12,0.15,9.49671,0.11228688
3,2,ood,disk,noncommon_path,1,0.12,0.15,14.368113,0.03657537
3,2,ood,two_spots,noncommon_path,1,0.12,0.15,13.843269,0.04127367
3,2,ood,frame,noncommon_path,1,0.12,0.15,9.480031,0.11271895
3,2,ood,disk,wrong_reference,1,0.12,0.15,13.80355,0.04165288
3,2,ood,two_spots,wrong_reference,1,0.12,0.15,13.995669,0.03985044
3,2,ood,frame,wrong_reference,1,0.12,0.15,9.61171,0.10935258
3,3,train,cross,ordinary,1,0.12,0.15,13.132937,0.04860783
3,3,train,diag,ordinary,1,0.12,0.15,13.189934,0.04797407
3,3,train,box,ordinary,1,0.12,0.15,12.097578,0.06169389
3,3,train,bars,ordinary,1,0.12,0.15,13.178036,0.04810569
3,3,train,ring,ordinary,1,0.12,0.15,13.667098,0.04298236
3,3,train,chevron,ordinary,1,0.12,0.15,13.601693,0.04363457
3,3,train,cross,common_path,1,0.12,0.15,13.113553,0.04882527
3,3,train,diag,common_path,1,0.12,0.15,10.735139,0.08442792
3,3,train,box,common_path,1,0.12,0.15,12.004208,0.06303463
3,3,train,bars,common_path,1,0.12,0.15,12.868724,0.05165681
3,3,train,ring,common_path,1,0.12,0.15,12.376624,0.05785456
3,3,train,chevron,common_path,1,0.12,0.15,10.347788,0.09230414
3,3,train,cross,noncommon_path,1,0.12,0.15,13.156784,0.04834167
3,3,train,diag,noncommon_path,1,0.12,0.15,10.496348,0.08920007
3,3,train,box,noncommon_path,1,0.12,0.15,11.898799,0.06458329
3,3,train,bars,noncommon_path,1,0.12,0.15,12.602351,0.05492435
3,3,train,ring,noncommon_path,1,0.12,0.15,12.39696,0.05758428
3,3,train,chevron,noncommon_path,1,0.12,0.15,11.12132,0.07724458
3,3,train,cross,wrong_reference,1,0.12,0.15,13.007175,0.05003599
3,3,train,diag,wrong_reference,1,0.12,0.15,11.868568,0.06503441
3,3,train,box,wrong_reference,1,0.12,0.15,12.148459,0.06097532
3,3,train,bars,wrong_reference,1,0.12,0.15,13.04051,0.0496534
3,3,train,ring,wrong_reference,1,0.12,0.15,12.342417,0.05831205
3,3,train,chevron,wrong_reference,1,0.12,0.15,11.32693,0.07367277
3,3,ood,disk,ordinary,1,0.12,0.15,13.471352,0.04496398
3,3,ood,two_spots,ordinary,1,0.12,0.15,13.359815,0.04613372
3,3,ood,frame,ordinary,1,0.12,0.15,9.345629,0.11626182
3,3,ood,disk,common_path,1,0.12,0.15,13.773337,0.04194366
3,3,ood,two_spots,common_path,1,0.12,0.15,14.013331,0.03968871
3,3,ood,frame,common_path,1,0.12,0.15,9.468858,0.11300929
3,3,ood,disk,noncommon_path,1,0.12,0.15,14.470998,0.03571908
3,3,ood,two_spots,noncommon_path,1,0.12,0.15,13.772009,0.04195648
3,3,ood,frame,noncommon_path,1,0.12,0.15,9.371808,0.11556312
3,3,ood,disk,wrong_reference,1,0.12,0.15,14.433681,0.03602732
3,3,ood,two_spots,wrong_reference,1,0.12,0.15,14.196218,0.03805206
3,3,ood,frame,wrong_reference,1,0.12,0.15,9.469077,0.11300359
4,0,train,cross,ordinary,1,0.12,0.2,13.042078,0.04963547
4,0,train,diag,ordinary,1,0.12,0.2,13.732941,0.04233562
4,0,train,box,ordinary,1,0.12,0.2,11.905812,0.06447908
4,0,train,bars,ordinary,1,0.12,0.2,13.23914,0.04743359
4,0,train,ring,ordinary,1,0.12,0.2,13.551609,0.04414068
4,0,train,chevron,ordinary,1,0.12,0.2,13.609095,0.04356027
4,0,train,cross,common_path,1,0.12,0.2,13.003121,0.05008271
4,0,train,diag,common_path,1,0.12,0.2,10.923817,0.08083851
4,0,train,box,common_path,1,0.12,0.2,12.042043,0.06248787
4,0,train,bars,common_path,1,0.12,0.2,12.510367,0.05610006
4,0,train,ring,common_path,1,0.12,0.2,12.208957,0.06013181
4,0,train,chevron,common_path,1,0.12,0.2,11.259579,0.0748242
4,0,train,cross,noncommon_path,1,0.12,0.2,13.036366,0.04970081
4,0,train,diag,noncommon_path,1,0.12,0.2,11.503876,0.07073143
4,0,train,box,noncommon_path,1,0.12,0.2,11.931947,0.06409221
4,0,train,bars,noncommon_path,1,0.12,0.2,12.805304,0.0524167
4,0,train,ring,noncommon_path,1,0.12,0.2,12.27537,0.05921926
4,0,train,chevron,noncommon_path,1,0.12,0.2,10.691983,0.08527107
4,0,train,cross,wrong_reference,1,0.12,0.2,12.965639,0.05051683
4,0,train,diag,wrong_reference,1,0.12,0.2,11.833953,0.06555483
4,0,train,box,wrong_reference,1,0.12,0.2,12.323506,0.05856652
4,0,train,bars,wrong_reference,1,0.12,0.2,12.999581,0.05012356
4,0,train,ring,wrong_reference,1,0.12,0.2,12.449981,0.05688555
4,0,train,chevron,wrong_reference,1,0.12,0.2,11.339755,0.07345553
4,0,ood,disk,ordinary,1,0.12,0.2,13.283655,0.04694988
4,0,ood,two_spots,ordinary,1,0.12,0.2,13.385198,0.04586488
4,0,ood,frame,ordinary,1,0.12,0.2,9.300026,0.11748907
4,0,ood,disk,common_path,1,0.12,0.2,14.031411,0.03952382
4,0,ood,two_spots,common_path,1,0.12,0.2,13.795798,0.04172729
4,0,ood,frame,common_path,1,0.12,0.2,9.546781,0.11099973
4,0,ood,disk,noncommon_path,1,0.12,0.2,14.468641,0.03573847
4,0,ood,two_spots,noncommon_path,1,0.12,0.2,13.83066,0.04139367
4,0,ood,frame,noncommon_path,1,0.12,0.2,9.445666,0.11361439
4,0,ood,disk,wrong_reference,1,0.12,0.2,14.045138,0.03939909
4,0,ood,two_spots,wrong_reference,1,0.12,0.2,13.706259,0.04259652
4,0,ood,frame,wrong_reference,1,0.12,0.2,9.518984,0.11171246
4,1,train,cross,ordinary,1,0.12,0.2,13.198058,0.04788441
4,1,train,diag,ordinary,1,0.12,0.2,12.873684,0.05159785
4,1,train,box,ordinary,1,0.12,0.2,11.985109,0.06331244
4,1,train,bars,ordinary,1,0.12,0.2,13.24335,0.04738764
4,1,train,ring,ordinary,1,0.12,0.2,13.751685,0.04215329
4,1,train,chevron,ordinary,1,0.12,0.2,13.656134,0.043091
4,1,train,cross,common_path,1,0.12,0.2,12.875195,0.0515799
4,1,train,diag,common_path,1,0.12,0.2,11.301463,0.07410605
4,1,train,box,common_path,1,0.12,0.2,11.999186,0.06310756
4,1,train,bars,common_path,1,0.12,0.2,12.554313,0.05553525
4,1,train,ring,common_path,1,0.12,0.2,12.611293,0.05481138
4,1,train,chevron,common_path,1,0.12,0.2,11.243942,0.07509409
4,1,train,cross,noncommon_path,1,0.12,0.2,12.969354,0.05047364
4,1,train,diag,noncommon_path,1,0.12,0.2,10.770952,0.08373458
4,1,train,box,noncommon_path,1,0.12,0.2,12.022702,0.06276677
4,1,train,bars,noncommon_path,1,0.12,0.2,12.855631,0.05181278
4,1,train,ring,noncommon_path,1,0.12,0.2,12.422595,0.05724538
4,1,train,chevron,noncommon_path,1,0.12,0.2,10.917937,0.08094804
4,1,train,cross,wrong_reference,1,0.12,0.2,12.939053,0.05082702
4,1,train,diag,wrong_reference,1,0.12,0.2,11.410656,0.07226606
4,1,train,box,wrong_reference,1,0.12,0.2,12.449411,0.056893
4,1,train,bars,wrong_reference,1,0.12,0.2,13.044776,0.04960465
4,1,train,ring,wrong_reference,1,0.12,0.2,13.129583,0.04864539
4,1,train,chevron,wrong_reference,1,0.12,0.2,11.237549,0.07520472
4,1,ood,disk,ordinary,1,0.12,0.2,13.632379,0.04332735
4,1,ood,two_spots,ordinary,1,0.12,0.2,13.345711,0.04628379
4,1,ood,frame,ordinary,1,0.12,0.2,9.384661,0.1152216
4,1,ood,disk,common_path,1,0.12,0.2,14.399061,0.03631565
4,1,ood,two_spots,common_path,1,0.12,0.2,13.863354,0.04108323
4,1,ood,frame,common_path,1,0.12,0.2,9.694831,0.10727953
4,1,ood,disk,noncommon_path,1,0.12,0.2,14.400224,0.03630593
4,1,ood,two_spots,noncommon_path,1,0.12,0.2,13.672919,0.04292478
4,1,ood,frame,noncommon_path,1,0.12,0.2,9.612139,0.10934178
4,1,ood,disk,wrong_reference,1,0.12,0.2,14.620655,0.03450917
4,1,ood,two_spots,wrong_reference,1,0.12,0.2,14.108514,0.03882832
4,1,ood,frame,wrong_reference,1,0.12,0.2,9.738807,0.10619873
4,2,train,cross,ordinary,1,0.12,0.2,13.286557,0.04691852
4,2,train,diag,ordinary,1,0.12,0.2,13.137085,0.04856144
4,2,train,box,ordinary,1,0.12,0.2,11.993546,0.06318957
4,2,train,bars,ordinary,1,0.12,0.2,13.125013,0.0486966
4,2,train,ring,ordinary,1,0.12,0.2,13.777163,0.04190673
4,2,train,chevron,ordinary,1,0.12,0.2,13.560237,0.04405308
4,2,train,cross,common_path,1,0.12,0.2,13.093275,0.04905378
4,2,train,diag,common_path,1,0.12,0.2,10.74685,0.08420057
4,2,train,box,common_path,1,0.12,0.2,11.861898,0.06513436
4,2,train,bars,common_path,1,0.12,0.2,12.768591,0.05286167
4,2,train,ring,common_path,1,0.12,0.2,12.545922,0.05564265
4,2,train,chevron,common_path,1,0.12,0.2,10.933333,0.08066157
4,2,train,cross,noncommon_path,1,0.12,0.2,13.07308,0.04928241
4,2,train,diag,noncommon_path,1,0.12,0.2,10.936675,0.08059954
4,2,train,box,noncommon_path,1,0.12,0.2,11.84272,0.06542263
4,2,train,bars,noncommon_path,1,0.12,0.2,12.726351,0.05337832
4,2,train,ring,noncommon_path,1,0.12,0.2,12.121104,0.06136059
4,2,train,chevron,noncommon_path,1,0.12,0.2,10.998508,0.07946011
4,2,train,cross,wrong_reference,1,0.12,0.2,12.973666,0.05042355
4,2,train,diag,wrong_reference,1,0.12,0.2,11.485257,0.07103531
4,2,train,box,wrong_reference,1,0.12,0.2,12.142235,0.06106277
4,2,train,bars,wrong_reference,1,0.12,0.2,12.790237,0.05259886
4,2,train,ring,wrong_reference,1,0.12,0.2,12.633772,0.0545284
4,2,train,chevron,wrong_reference,1,0.12,0.2,11.390899,0.07259557
4,2,ood,disk,ordinary,1,0.12,0.2,13.458189,0.04510047
4,2,ood,two_spots,ordinary,1,0.12,0.2,13.566948,0.04398506
4,2,ood,frame,ordinary,1,0.12,0.2,9.367707,0.11567227
4,2,ood,disk,common_path,1,0.12,0.2,14.135371,0.03858895
4,2,ood,two_spots,common_path,1,0.12,0.2,14.096125,0.03893924
4,2,ood,frame,common_path,1,0.12,0.2,9.526162,0.11152797
4,2,ood,disk,noncommon_path,1,0.12,0.2,14.093407,0.03896362
4,2,ood,two_spots,noncommon_path,1,0.12,0.2,13.630929,0.04334181
4,2,ood,frame,noncommon_path,1,0.12,0.2,9.294809,0.11763028
4,2,ood,disk,wrong_reference,1,0.12,0.2,14.575413,0.03487054
4,2,ood,two_spots,wrong_reference,1,0.12,0.2,13.711795,0.04254226
4,2,ood,frame,wrong_reference,1,0.12,0.2,9.562594,0.1105963
4,3,train,cross,ordinary,1,0.12,0.2,13.204173,0.04781705
4,3,train,diag,ordinary,1,0.12,0.2,13.976219,0.04002931
4,3,train,box,ordinary,1,0.12,0.2,12.181508,0.06051307
4,3,train,bars,ordinary,1,0.12,0.2,13.364664,0.04608225
4,3,train,ring,ordinary,1,0.12,0.2,13.667413,0.04297923
4,3,train,chevron,ordinary,1,0.12,0.2,13.612833,0.04352279
4,3,train,cross,common_path,1,0.12,0.2,13.115165,0.04880715
4,3,train,diag,common_path,1,0.12,0.2,11.032612,0.07883858
4,3,train,box,common_path,1,0.12,0.2,11.876274,0.06491911
4,3,train,bars,common_path,1,0.12,0.2,12.664625,0.05414239
4,3,train,ring,common_path,1,0.12,0.2,12.397312,0.05757963
4,3,train,chevron,common_path,1,0.12,0.2,10.879825,0.08166153
4,3,train,cross,noncommon_path,1,0.12,0.2,13.101587,0.04895999
4,3,train,diag,noncommon_path,1,0.12,0.2,11.743675,0.0669318
4,3,train,box,noncommon_path,1,0.12,0.2,11.981713,0.06336197
4,3,train,bars,noncommon_path,1,0.12,0.2,12.819322,0.05224778
4,3,train,ring,noncommon_path,1,0.12,0.2,12.904015,0.05123874
4,3,train,chevron,noncommon_path,1,0.12,0.2,11.515358,0.07054467
4,3,train,cross,wrong_reference,1,0.12,0.2,13.014323,0.0499537
4,3,train,diag,wrong_reference,1,0.12,0.2,12.277994,0.0591835
4,3,train,box,wrong_reference,1,0.12,0.2,12.250349,0.05956143
4,3,train,bars,wrong_reference,1,0.12,0.2,12.708069,0.05360349
4,3,train,ring,wrong_reference,1,0.12,0.2,12.615206,0.05476201
4,3,train,chevron,wrong_reference,1,0.12,0.2,10.934868,0.08063307
4,3,ood,disk,ordinary,1,0.12,0.2,13.26677,0.04713278
4,3,ood,two_spots,ordinary,1,0.12,0.2,13.175491,0.04813388
4,3,ood,frame,ordinary,1,0.12,0.2,9.328395,0.1167241
4,3,ood,disk,common_path,1,0.12,0.2,13.773934,0.0419379
4,3,ood,two_spots,common_path,1,0.12,0.2,13.906819,0.04067411
4,3,ood,frame,common_path,1,0.12,0.2,9.519145,0.11170831
4,3,ood,disk,noncommon_path,1,0.12,0.2,13.947164,0.04029801
4,3,ood,two_spots,noncommon_path,1,0.12,0.2,13.952937,0.04024448
4,3,ood,frame,noncommon_path,1,0.12,0.2,9.536443,0.11126427
4,3,ood,disk,wrong_reference,1,0.12,0.2,14.311353,0.03705653
4,3,ood,two_spots,wrong_reference,1,0.12,0.2,14.185185,0.03814886
4,3,ood,frame,wrong_reference,1,0.12,0.2,9.510275,0.11193671
5,0,train,cross,ordinary,1,0.12,0.25,13.064686,0.04937776
5,0,train,diag,ordinary,1,0.12,0.25,13.071727,0.04929777
5,0,train,box,ordinary,1,0.12,0.25,12.148696,0.060972
5,0,train,bars,ordinary,1,0.12,0.25,13.301652,0.04675572
5,0,train,ring,ordinary,1,0.12,0.25,13.383015,0.04588794
5,0,train,chevron,ordinary,1,0.12,0.25,13.608577,0.04356546
5,0,train,cross,common_path,1,0.12,0.25,13.140258,0.04852597
5,0,train,diag,common_path,1,0.12,0.25,10.602366,0.08704892
5,0,train,box,common_path,1,0.12,0.25,11.954777,0.06375619
5,0,train,bars,common_path,1,0.12,0.25,12.739012,0.05322293
5,0,train,ring,common_path,1,0.12,0.25,12.372355,0.05791146
5,0,train,chevron,common_path,1,0.12,0.25,10.739207,0.08434887
5,0,train,cross,noncommon_path,1,0.12,0.25,12.973391,0.05042674
5,0,train,diag,noncommon_path,1,0.12,0.25,10.622324,0.08664981
5,0,train,box,noncommon_path,1,0.12,0.25,11.986734,0.06328876
5,0,train,bars,noncommon_path,1,0.12,0.25,12.643969,0.05440053
5,0,train,ring,noncommon_path,1,0.12,0.25,12.369114,0.05795469
5,0,train,chevron,noncommon_path,1,0.12,0.25,10.960396,0.0801605
5,0,train,cross,wrong_reference,1,0.12,0.25,12.899932,0.05128694
5,0,train,diag,wrong_reference,1,0.12,0.25,12.330057,0.05847824
5,0,train,box,wrong_reference,1,0.12,0.25,12.176818,0.06057846
5,0,train,bars,wrong_reference,1,0.12,0.25,12.909252,0.051177
5,0,train,ring,wrong_reference,1,0.12,0.25,12.451825,0.05686139
5,0,train,chevron,wrong_reference,1,0.12,0.25,11.150575,0.07672598
5,0,ood,disk,ordinary,1,0.12,0.25,13.320596,0.04655222
5,0,ood,two_spots,ordinary,1,0.12,0.25,13.322163,0.04653543
5,0,ood,frame,ordinary,1,0.12,0.25,9.336665,0.11650203
5,0,ood,disk,common_path,1,0.12,0.25,13.99198,0.0398843
5,0,ood,two_spots,common_path,1,0.12,0.25,13.93505,0.04041057
5,0,ood,frame,common_path,1,0.12,0.25,9.433476,0.11393375
5,0,ood,disk,noncommon_path,1,0.12,0.25,14.359131,0.03665109
5,0,ood,two_spots,noncommon_path,1,0.12,0.25,13.767968,0.04199554
5,0,ood,frame,noncommon_path,1,0.12,0.25,9.389813,0.11508499
5,0,ood,disk,wrong_reference,1,0.12,0.25,13.484658,0.04482644
5,0,ood,two_spots,wrong_reference,1,0.12,0.25,14.036821,0.03947461
5,0,ood,frame,wrong_reference,1,0.12,0.25,9.654994,0.10826813
5,1,train,cross,ordinary,1,0.12,0.25,13.153749,0.04837546
5,1,train,diag,ordinary,1,0.12,0.25,13.553766,0.04411877
5,1,train,box,ordinary,1,0.12,0.25,12.102446,0.06162478
5,1,train,bars,ordinary,1,0.12,0.25,13.311849,0.04664608
5,1,train,ring,ordinary,1,0.12,0.25,13.82397,0.04145749
5,1,train,chevron,ordinary,1,0.12,0.25,13.669112,0.04296243
5,1,train,cross,common_path,1,0.12,0.25,13.092235,0.04906553
5,1,train,diag,common_path,1,0.12,0.25,10.521578,0.08868337
5,1,train,box,common_path,1,0.12,0.25,12.003604,0.06304339
5,1,train,bars,common_path,1,0.12,0.25,12.687147,0.05386234
5,1,train,ring,common_path,1,0.12,0.25,12.52535,0.05590685
5,1,train,chevron,common_path,1,0.12,0.25,10.868358,0.08187742
5,1,train,cross,noncommon_path,1,0.12,0.25,12.999759,0.05012151
5,1,train,diag,noncommon_path,1,0.12,0.25,10.629914,0.0864985
5,1,train,box,noncommon_path,1,0.12,0.25,11.85865,0.06518309
5,1,train,bars,noncommon_path,1,0.12,0.25,12.786471,0.05264449
5,1,train,ring,noncommon_path,1,0.12,0.25,12.271921,0.05926631
5,1,train,chevron,noncommon_path,1,0.12,0.25,10.813966,0.08290934
5,1,train,cross,wrong_reference,1,0.12,0.25,12.962352,0.05055508
5,1,train,diag,wrong_reference,1,0.12,0.25,12.003061,0.06305128
5,1,train,box,wrong_reference,1,0.12,0.25,12.138692,0.0611126
5,1,train,bars,wrong_reference,1,0.12,0.25,12.780138,0.05272131
5,1,train,ring,wrong_reference,1,0.12,0.25,12.526799,0.0558882
5,1,train,chevron,wrong_reference,1,0.12,0.25,11.371736,0.07291659
5,1,ood,disk,ordinary,1,0.12,0.25,13.431824,0.0453751
5,1,ood,two_spots,ordinary,1,0.12,0.25,13.35578,0.0461766
5,1,ood,frame,ordinary,1,0.12,0.25,9.355073,0.11600927
5,1,ood,disk,common_path,1,0.12,0.25,13.916735,0.04058135
5,1,ood,two_spots,common_path,1,0.12,0.25,13.956743,0.04020923
5,1,ood,frame,common_path,1,0.12,0.25,9.526705,0.11151403
5,1,ood,disk,noncommon_path,1,0.12,0.25,13.820242,0.0414931
5,1,ood,two_spots,noncommon_path,1,0.12,0.25,14.034359,0.039497
5,1,ood,frame,noncommon_path,1,0.12,0.25,9.545372,0.11103575
5,1,ood,disk,wrong_reference,1,0.12,0.25,14.403035,0.03628244
5,1,ood,two_spots,wrong_reference,1,0.12,0.25,13.887467,0.04085576
5,1,ood,frame,wrong_reference,1,0.12,0.25,9.577705,0.11021216
5,2,train,cross,ordinary,1,0.12,0.25,13.276763,0.04702445
5,2,train,diag,ordinary,1,0.12,0.25,12.641954,0.05442577
5,2,train,box,ordinary,1,0.12,0.25,12.020355,0.0628007
5,2,train,bars,ordinary,1,0.12,0.25,13.247932,0.04733766
5,2,train,ring,ordinary,1,0.12,0.25,13.600824,0.0436433
5,2,train,chevron,ordinary,1,0.12,0.25,13.65276,0.04312449
5,2,train,cross,common_path,1,0.12,0.25,12.970211,0.05046368
5,2,train,diag,common_path,1,0.12,0.25,10.888131,0.08150549
5,2,train,box,common_path,1,0.12,0.25,12.099183,0.0616711
5,2,train,bars,common_path,1,0.12,0.25,12.947398,0.05072945
5,2,train,ring,common_path,1,0.12,0.25,12.373934,0.05789041
5,2,train,chevron,common_path,1,0.12,0.25,11.060148,0.07834029
5,2,train,cross,noncommon_path,1,0.12,0.25,13.016088,0.04993341
5,2,train,diag,noncommon_path,1,0.12,0.25,10.645065,0.08619726
5,2,train,box,noncommon_path,1,0.12,0.25,12.152725,0.06091546
5,2,train,bars,noncommon_path,1,0.12,0.25,12.961153,0.05056904
5,2,train,ring,noncommon_path,1,0.12,0.25,12.569023,0.05534746
5,2,train,chevron,noncommon_path,1,0.12,0.25,11.438076,0.07181123
5,2,train,cross,wrong_reference,1,0.12,0.25,13.023927,0.04984336
5,2,train,diag,wrong_reference,1,0.12,0.25,12.551639,0.05556945
5,2,train,box,wrong_reference,1,0.12,0.25,12.429262,0.05715758
5,2,train,bars,wrong_reference,1,0.12,0.25,13.112989,0.04883162
5,2,train,ring,wrong_reference,1,0.12,0.25,13.018215,0.04990895
5,2,train,chevron,wrong_reference,1,0.12,0.25,11.217688,0.07554942
5,2,ood,disk,ordinary,1,0.12,0.25,14.104174,0.03886715
5,2,ood,two_spots,ordinary,1,0.12,0.25,13.345917,0.04628159
5,2,ood,frame,ordinary,1,0.12,0.25,9.349978,0.11614545
5,2,ood,disk,common_path,1,0.12,0.25,14.396547,0.03633668
5,2,ood,two_spots,common_path,1,0.12,0.25,14.113606,0.03878282
5,2,ood,frame,common_path,1,0.12,0.25,9.519247,0.1117057
5,2,ood,disk,noncommon_path,1,0.12,0.25,13.917894,0.04057052
5,2,ood,two_spots,noncommon_path,1,0.12,0.25,14.215148,0.03788657
5,2,ood,frame,noncommon_path,1,0.12,0.25,9.601397,0.10961256
5,2,ood,disk,wrong_reference,1,0.12,0.25,14.319656,0.03698575
5,2,ood,two_spots,wrong_reference,1,0.12,0.25,14.101241,0.0388934
5,2,ood,frame,wrong_reference,1,0.12,0.25,9.691177,0.10736983
5,3,train,cross,ordinary,1,0.12,0.25,13.232878,0.04750204
5,3,train,diag,ordinary,1,0.12,0.25,12.25655,0.05947644
5,3,train,box,ordinary,1,0.12,0.25,12.370528,0.05793582
5,3,train,bars,ordinary,1,0.12,0.25,13.205886,0.04779818
5,3,train,ring,ordinary,1,0.12,0.25,13.648581,0.04316601
5,3,train,chevron,ordinary,1,0.12,0.25,13.611679,0.04353435
5,3,train,cross,common_path,1,0.12,0.25,13.226479,0.04757208
5,3,train,diag,common_path,1,0.12,0.25,10.831378,0.08257758
5,3,train,box,common_path,1,0.12,0.25,11.902002,0.06453566
5,3,train,bars,common_path,1,0.12,0.25,12.708879,0.0535935
5,3,train,ring,common_path,1,0.12,0.25,12.431883,0.05712309
5,3,train,chevron,common_path,1,0.12,0.25,10.483967,0.08945473
5,3,train,cross,noncommon_path,1,0.12,0.25,13.188353,0.04799154
5,3,train,diag,noncommon_path,1,0.12,0.25,10.468938,0.08976483
5,3,train,box,noncommon_path,1,0.12,0.25,11.937512,0.06401014
5,3,train,bars,noncommon_path,1,0.12,0.25,12.73456,0.05327752
5,3,train,ring,noncommon_path,1,0.12,0.25,12.452751,0.05684927
5,3,train,chevron,noncommon_path,1,0.12,0.25,11.407634,0.07231637
5,3,train,cross,wrong_reference,1,0.12,0.25,12.918722,0.05106553
5,3,train,diag,wrong_reference,1,0.12,0.25,11.94124,0.06395522
5,3,train,box,wrong_reference,1,0.12,0.25,12.063246,0.06218354
5,3,train,bars,wrong_reference,1,0.12,0.25,12.814461,0.05230629
5,3,train,ring,wrong_reference,1,0.12,0.25,12.92096,0.05103922
5,3,train,chevron,wrong_reference,1,0.12,0.25,11.230639,0.07532447
5,3,ood,disk,ordinary,1,0.12,0.25,13.552217,0.0441345
5,3,ood,two_spots,ordinary,1,0.12,0.25,13.398212,0.04572764
5,3,ood,frame,ordinary,1,0.12,0.25,9.355418,0.11600005
5,3,ood,disk,common_path,1,0.12,0.25,13.542705,0.04423128
5,3,ood,two_spots,common_path,1,0.12,0.25,13.748754,0.04218175
5,3,ood,frame,common_path,1,0.12,0.25,9.523204,0.11160396
5,3,ood,disk,noncommon_path,1,0.12,0.25,13.606225,0.04358906
5,3,ood,two_spots,noncommon_path,1,0.12,0.25,14.016054,0.03966382
5,3,ood,frame,noncommon_path,1,0.12,0.25,9.520778,0.11166633
5,3,ood,disk,wrong_reference,1,0.12,0.25,14.15392,0.03842448
5,3,ood,two_spots,wrong_reference,1,0.12,0.25,13.938528,0.04037822
5,3,ood,frame,wrong_reference,1,0.12,0.25,9.622153,0.10908995
6,0,train,cross,ordinary,1,0.16,0.05,13.176506,0.04812264
6,0,train,diag,ordinary,1,0.16,0.05,13.11271,0.04883475
6,0,train,box,ordinary,1,0.16,0.05,12.185594,0.06045616
6,0,train,bars,ordinary,1,0.16,0.05,13.214426,0.04770429
6,0,train,ring,ordinary,1,0.16,0.05,13.537239,0.04428698
6,0,train,chevron,ordinary,1,0.16,0.05,13.660748,0.04304524
6,0,train,cross,common_path,1,0.16,0.05,12.853414,0.05183923
6,0,train,diag,common_path,1,0.16,0.05,10.486403,0.08940457
6,0,train,box,common_path,1,0.16,0.05,11.724524,0.0672276
6,0,train,bars,common_path,1,0.16,0.05,12.455999,0.05680678
