case_id,object_id,fixed_psnr_lowres,guided_psnr_lowres,pipeline_psnr_lowres,psnr_gain_over_fixed_lowres,psnr_gap_to_guided_lowres,dataset_name,dataset_version,seed,training_regime
3,Kodak-PCD0992:kodim07,26.483971174814585,29.03331235935857,25.15782413607723,-1.3261470387373535,3.8754882232813372,Kodak-PCD0992,unrestricted public release,0,mixed_synthetic_plus_public_natural_thickstats
3,Kodak-PCD0992:kodim08,22.704364463676118,26.109630447912178,21.534000600817507,-1.1703638628586113,4.575629847094671,Kodak-PCD0992,unrestricted public release,0,mixed_synthetic_plus_public_natural_thickstats
3,Kodak-PCD0992:kodim09,25.00474048357364,27.988982985907967,23.3762992885188,-1.6284411950548403,4.612683697389166,Kodak-PCD0992,unrestricted public release,0,mixed_synthetic_plus_public_natural_thickstats
3,Kodak-PCD0992:kodim10,26.20381294930777,29.040371945253355,24.279291797344552,-1.9245211519632193,4.761080147908803,Kodak-PCD0992,unrestricted public release,0,mixed_synthetic_plus_public_natural_thickstats
3,Kodak-PCD0992:kodim11,27.422731504240588,30.101166970284492,26.309167554984803,-1.1135639492557843,3.7919994152996885,Kodak-PCD0992,unrestricted public release,0,mixed_synthetic_plus_public_natural_thickstats
3,Kodak-PCD0992:kodim12,21.700322821077087,25.32568384056715,22.524861434628235,0.8245386135511481,2.8008224059389164,Kodak-PCD0992,unrestricted public release,0,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim01,26.99067415662615,28.909245924360427,25.33588883529231,-1.65478532133384,3.573357089068118,Kodak-PCD0992,unrestricted public release,0,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim02,29.61058081464783,30.196198176472482,28.077317832983944,-1.533262981663885,2.118880343488538,Kodak-PCD0992,unrestricted public release,0,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim03,23.965323057879676,25.234325799236842,22.85607243779197,-1.1092506200877068,2.378253361444873,Kodak-PCD0992,unrestricted public release,0,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim04,25.14151513834653,26.228848875267026,23.825394610797595,-1.3161205275489358,2.4034542644694312,Kodak-PCD0992,unrestricted public release,0,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim05,26.324687020960802,27.304445667478426,24.10523058279786,-2.2194564381629434,3.199215084680567,Kodak-PCD0992,unrestricted public release,0,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim06,23.3517567038945,24.964694200148024,22.674370039271324,-0.6773866646231781,2.2903241608767004,Kodak-PCD0992,unrestricted public release,0,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim07,26.112850882158178,27.418121974546548,25.00231336876086,-1.1105375133973183,2.4158086057856885,Kodak-PCD0992,unrestricted public release,0,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim08,22.006129246527276,23.42094426405356,21.494238610279595,-0.5118906362476814,1.9267056537739649,Kodak-PCD0992,unrestricted public release,0,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim09,24.586917704530585,25.525121252346594,23.28040605886446,-1.3065116456661237,2.2447151934821328,Kodak-PCD0992,unrestricted public release,0,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim10,25.759067908447236,26.816310138455385,23.965169287856085,-1.7938986205911505,2.8511408505993003,Kodak-PCD0992,unrestricted public release,0,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim11,26.919356053614028,28.15287592073473,26.14317272836471,-0.7761833252493169,2.0097031923700186,Kodak-PCD0992,unrestricted public release,0,mixed_synthetic_plus_public_natural_thickstats
