model,valley,pairing,barrier_Z,eta_meV,bias_meV,conductance_generalized_btk,andreev_component,normal_reflection_component
baseline,total,s_wave,0.0,0.05,-56.66666666666666,1.0048477093808499,0.0048477093808490385,0.0
baseline,total,s_wave,0.0,0.05,-55.83333333333333,1.005279415329845,0.005279415329844342,0.0
baseline,total,s_wave,0.0,0.05,-55.0,1.005502911452875,0.005502911452875126,0.0
baseline,total,s_wave,0.0,0.05,-54.16666666666666,1.0056347743917664,0.005634774391766933,0.0
baseline,total,s_wave,0.0,0.05,-53.33333333333333,1.0057525556131695,0.005752555613168791,0.0
baseline,total,s_wave,0.0,0.05,-52.5,1.0058906333400537,0.005890633340053892,0.0
baseline,total,s_wave,0.0,0.05,-51.66666666666666,1.0058843660098353,0.005884366009835181,0.0
baseline,total,s_wave,0.0,0.05,-50.83333333333333,1.005930236066617,0.005930236066617214,0.0
baseline,total,s_wave,0.0,0.05,-50.0,1.0060856440263313,0.006085644026330502,0.0
baseline,total,s_wave,0.0,0.05,-49.16666666666666,1.006208076039504,0.006208076039503704,0.0
baseline,total,s_wave,0.0,0.05,-48.33333333333333,1.0062053034977385,0.006205303497737545,0.0
baseline,total,s_wave,0.0,0.05,-47.5,1.0065239288202494,0.006523928820249791,0.0
baseline,total,s_wave,0.0,0.05,-46.66666666666666,1.006521909417869,0.0065219094178694354,0.0
baseline,total,s_wave,0.0,0.05,-45.83333333333333,1.0069596529879155,0.006959652987915447,0.0
baseline,total,s_wave,0.0,0.05,-45.0,1.0069936272935476,0.0069936272935474065,0.0
baseline,total,s_wave,0.0,0.05,-44.16666666666666,1.007267804809715,0.007267804809715271,0.0
baseline,total,s_wave,0.0,0.05,-43.33333333333333,1.0074413543872263,0.007441354387226487,0.0
baseline,total,s_wave,0.0,0.05,-42.5,1.0075306134563529,0.007530613456352296,0.0
baseline,total,s_wave,0.0,0.05,-41.66666666666666,1.0080795147626767,0.008079514762676949,0.0
baseline,total,s_wave,0.0,0.05,-40.83333333333333,1.0087099247900975,0.008709924790097901,0.0
baseline,total,s_wave,0.0,0.05,-40.0,1.007735127777593,0.007735127777592558,0.0
baseline,total,s_wave,0.0,0.05,-39.16666666666666,1.0078921723932934,0.007892172393293328,0.0
baseline,total,s_wave,0.0,0.05,-38.33333333333333,1.0082887150036612,0.008288715003661053,0.0
baseline,total,s_wave,0.0,0.05,-37.5,1.0082276485156707,0.008227648515671164,0.0
baseline,total,s_wave,0.0,0.05,-36.66666666666666,1.008660457425799,0.008660457425798546,0.0
baseline,total,s_wave,0.0,0.05,-35.83333333333333,1.0092000799058474,0.009200079905846915,0.0
baseline,total,s_wave,0.0,0.05,-35.0,1.009293651809931,0.009293651809930407,0.0
baseline,total,s_wave,0.0,0.05,-34.166666666666664,1.0103501667530024,0.010350166753002151,0.0
baseline,total,s_wave,0.0,0.05,-33.33333333333333,1.0105093648214256,0.010509364821425558,0.0
baseline,total,s_wave,0.0,0.05,-32.5,1.0109923237390475,0.010992323739048045,0.0
baseline,total,s_wave,0.0,0.05,-31.666666666666664,1.0121883081093848,0.012188308109384496,0.0
baseline,total,s_wave,0.0,0.05,-30.83333333333333,1.0130272457256673,0.01302724572566734,0.0
baseline,total,s_wave,0.0,0.05,-30.0,1.01355609740289,0.013556097402889452,0.0
baseline,total,s_wave,0.0,0.05,-29.166666666666664,1.015556074616531,0.015556074616531267,0.0
baseline,total,s_wave,0.0,0.05,-28.33333333333333,1.016504630804469,0.016504630804468737,0.0
baseline,total,s_wave,0.0,0.05,-27.5,1.0158609307657225,0.01586093076572224,0.0
baseline,total,s_wave,0.0,0.05,-26.666666666666664,1.018446246161298,0.018446246161298457,0.0
baseline,total,s_wave,0.0,0.05,-25.83333333333333,1.0221747907362455,0.022174790736246074,0.0
baseline,total,s_wave,0.0,0.05,-25.0,1.0260975167194752,0.026097516719474835,0.0
baseline,total,s_wave,0.0,0.05,-24.166666666666664,1.0226550851816132,0.02265508518161373,0.0
baseline,total,s_wave,0.0,0.05,-23.33333333333333,1.028116367426737,0.028116367426736382,0.0
baseline,total,s_wave,0.0,0.05,-22.5,1.0273288229887645,0.027328822988764982,0.0
baseline,total,s_wave,0.0,0.05,-21.666666666666664,1.0308642412332665,0.03086424123326652,0.0
baseline,total,s_wave,0.0,0.05,-20.83333333333333,1.0341523942975095,0.03415239429750922,0.0
baseline,total,s_wave,0.0,0.05,-20.0,1.0391921159308914,0.03919211593089165,0.0
baseline,total,s_wave,0.0,0.05,-19.166666666666664,1.0416664184674904,0.04166641846749141,0.0
baseline,total,s_wave,0.0,0.05,-18.33333333333333,1.0439545824437084,0.04395458244370868,0.0
baseline,total,s_wave,0.0,0.05,-17.5,1.0485494003980589,0.04854940039805951,0.0
baseline,total,s_wave,0.0,0.05,-16.666666666666664,1.051696134486459,0.051696134486458566,0.0
baseline,total,s_wave,0.0,0.05,-15.833333333333329,1.0530673024635804,0.0530673024635801,0.0
baseline,total,s_wave,0.0,0.05,-15.0,1.0581351872041358,0.058135187204135706,0.0
baseline,total,s_wave,0.0,0.05,-14.166666666666655,1.0711918854585512,0.07119188545855083,0.0
baseline,total,s_wave,0.0,0.05,-13.333333333333329,1.0671344363613517,0.06713443636135182,0.0
baseline,total,s_wave,0.0,0.05,-12.5,1.0769361181485153,0.07693611814851543,0.0
baseline,total,s_wave,0.0,0.05,-11.666666666666655,1.089772087585279,0.08977208758527938,0.0
baseline,total,s_wave,0.0,0.05,-10.833333333333329,1.110302596176634,0.11030259617663339,0.0
baseline,total,s_wave,0.0,0.05,-10.0,1.127401533033179,0.12740153303317844,0.0
baseline,total,s_wave,0.0,0.05,-9.166666666666655,1.1644256550023273,0.16442565500232711,0.0
baseline,total,s_wave,0.0,0.05,-8.333333333333329,1.185242284497317,0.18524228449731703,0.0
baseline,total,s_wave,0.0,0.05,-7.5,1.2304969791783047,0.23049697917830492,0.0
baseline,total,s_wave,0.0,0.05,-6.666666666666657,1.2962315932538406,0.2962315932538409,0.0
baseline,total,s_wave,0.0,0.05,-5.833333333333329,1.382568675841171,0.38256867584117094,0.0
baseline,total,s_wave,0.0,0.05,-5.0,1.52138660299105,0.521386602991051,0.0
baseline,total,s_wave,0.0,0.05,-4.166666666666657,1.7162915922302702,0.7162915922302697,0.0
baseline,total,s_wave,0.0,0.05,-3.3333333333333286,2.107384594973402,1.1073845949734022,0.0
baseline,total,s_wave,0.0,0.05,-2.5,2.753856065200739,1.7538560652007396,0.0
baseline,total,s_wave,0.0,0.05,-1.6666666666666572,4.014813184061266,3.014813184061267,0.0
baseline,total,s_wave,0.0,0.05,-0.8333333333333286,6.092732593514613,5.092732593514614,0.0
baseline,total,s_wave,0.0,0.05,0.0,7.824110975425041,6.824110975425041,0.0
baseline,total,s_wave,0.0,0.05,0.8333333333333428,5.8839085332639725,4.8839085332639725,0.0
baseline,total,s_wave,0.0,0.05,1.6666666666666714,3.5331705183350497,2.53317051833505,0.0
baseline,total,s_wave,0.0,0.05,2.5,2.4019249188415217,1.4019249188415224,0.0
baseline,total,s_wave,0.0,0.05,3.333333333333343,1.7716326802818951,0.7716326802818949,0.0
baseline,total,s_wave,0.0,0.05,4.166666666666671,1.4775584290575887,0.4775584290575884,0.0
baseline,total,s_wave,0.0,0.05,5.0,1.2718469621672426,0.2718469621672427,0.0
baseline,total,s_wave,0.0,0.05,5.833333333333343,1.1781587753271705,0.17815877532717017,0.0
baseline,total,s_wave,0.0,0.05,6.666666666666671,1.124202094584351,0.12420209458435115,0.0
baseline,total,s_wave,0.0,0.05,7.5,1.089756598297245,0.08975659829724521,0.0
baseline,total,s_wave,0.0,0.05,8.333333333333343,1.0642500548714,0.06425005487140044,0.0
baseline,total,s_wave,0.0,0.05,9.166666666666671,1.0453625571728884,0.0453625571728881,0.0
baseline,total,s_wave,0.0,0.05,10.0,1.0285126667069795,0.02851266670697957,0.0
baseline,total,s_wave,0.0,0.05,10.833333333333345,1.0165127631361552,0.016512763136155434,0.0
baseline,total,s_wave,0.0,0.05,11.666666666666671,1.0160413065198706,0.016041306519870496,0.0
baseline,total,s_wave,0.0,0.05,12.5,1.0135238905076307,0.013523890507630582,0.0
baseline,total,s_wave,0.0,0.05,13.333333333333345,1.0111032942484095,0.011103294248409609,0.0
baseline,total,s_wave,0.0,0.05,14.166666666666671,1.009063961474395,0.00906396147439501,0.0
baseline,total,s_wave,0.0,0.05,15.0,1.0074024967484736,0.007402496748473613,0.0
baseline,total,s_wave,0.0,0.05,15.833333333333345,1.00607353266693,0.006073532666929649,0.0
baseline,total,s_wave,0.0,0.05,16.66666666666667,1.0050140374107406,0.005014037410740763,0.0
baseline,total,s_wave,0.0,0.05,17.5,1.0041681199514596,0.004168119951459636,0.0
baseline,total,s_wave,0.0,0.05,18.333333333333343,1.0034874894820949,0.0034874894820946852,0.0
baseline,total,s_wave,0.0,0.05,19.16666666666667,1.002937978496671,0.0029379784966709157,0.0
baseline,total,s_wave,0.0,0.05,20.0,1.0024924431843143,0.0024924431843143225,0.0
baseline,K_B,s_wave,0.5,0.05,-80.0,0.9139132395467713,0.00012122998655594692,0.08620799043978444
baseline,K_B,s_wave,0.5,0.05,-79.16666666666667,0.9094611716027042,0.00013020173190853008,0.090669030129204
baseline,K_B,s_wave,0.5,0.05,-78.33333333333333,0.9043988832204162,0.00014042670932733003,0.09574154348891106
baseline,K_B,s_wave,0.5,0.05,-77.5,0.8985666270159233,0.00015221982689677616,0.1015855928109735
baseline,K_B,s_wave,0.5,0.05,-76.66666666666667,0.8917447581931741,0.00016601364255955028,0.10842125544938529
baseline,K_B,s_wave,0.5,0.05,-75.83333333333333,0.883625009346405,0.00018241564855402153,0.11655740630214904
baseline,K_B,s_wave,0.5,0.05,-75.0,0.8737648378973222,0.00020229993926711186,0.1264374620419449
baseline,K_B,s_wave,0.5,0.05,-74.16666666666667,0.8615128253962793,0.00022695810628982937,0.13871413271001065
baseline,K_B,s_wave,0.5,0.05,-73.33333333333333,0.8458829656913046,0.00025835550775066404,0.1543753898164461
baseline,K_B,s_wave,0.5,0.05,-72.5,0.8253355063083669,0.0002995817701128588,0.17496407546174597
baseline,K_B,s_wave,0.5,0.05,-71.66666666666667,0.7973803349611234,0.00035567338913290996,0.20297533842800944
baseline,K_B,s_wave,0.5,0.05,-70.83333333333333,0.7578292127808731,0.00043517969982971333,0.24260596691895667
baseline,K_B,s_wave,0.5,0.05,-70.0,0.707263621620233,0.0005386684533669805,0.29327504683313377
baseline,K_B,s_wave,0.5,0.05,-69.16666666666667,0.6479063163755956,0.0006636282132989746,0.35275731183770337
baseline,K_B,s_wave,0.5,0.05,-68.33333333333333,0.6064787966497872,0.0007599470120009361,0.394281150362214
baseline,K_B,s_wave,0.5,0.05,-67.5,0.5725141293470413,0.000846087819204273,0.42833195847216315
baseline,K_B,s_wave,0.5,0.05,-66.66666666666667,0.5521413146567714,0.0009087540648012599,0.4487674394080296
baseline,K_B,s_wave,0.5,0.05,-65.83333333333333,0.5398631900181204,0.0009575039751454975,0.4610943139570253
baseline,K_B,s_wave,0.5,0.05,-65.0,0.566848748654803,0.0009246587433839597,0.4340759100885809
baseline,K_B,s_wave,0.5,0.05,-64.16666666666667,0.6180919384330269,0.0008366286363695942,0.3827446902033428
baseline,K_B,s_wave,0.5,0.05,-63.33333333333333,0.598104633946115,0.0009037875746235239,0.40279915362850865
baseline,K_B,s_wave,0.5,0.05,-62.5,0.40295570686427246,0.0013787667299304763,0.5984230598656581
baseline,K_B,s_wave,0.5,0.05,-61.66666666666666,0.07737522534741581,0.002188747854582339,0.9248135225071665
baseline,K_B,s_wave,0.5,0.05,-60.83333333333333,-0.18829950728791836,0.0028969611993986915,1.1911964684873164
baseline,K_B,s_wave,0.5,0.05,-60.0,-0.36227739681646737,0.0034142290647029283,1.3656916258811709
baseline,K_B,s_wave,0.5,0.05,-59.16666666666666,-0.44086776203522815,0.003713901678581829,1.4445816637138111
baseline,K_B,s_wave,0.5,0.05,-58.33333333333333,-0.5161164222721423,0.004020607327267012,1.5201370295994094
baseline,K_B,s_wave,0.5,0.05,-57.5,-0.5528963628181149,0.004238704152054907,1.5571350669701705
baseline,K_B,s_wave,0.5,0.05,-56.66666666666666,-0.5772670152781693,0.004433138840262734,1.5817001541184312
baseline,K_B,s_wave,0.5,0.05,-55.83333333333333,-0.5931156221409419,0.004612733233605286,1.5977283553745467
baseline,K_B,s_wave,0.5,0.05,-55.0,-0.5931684214645018,0.004754149798799905,1.597922571263301
baseline,K_B,s_wave,0.5,0.05,-54.16666666666666,-0.5928942365841102,0.00490116649085243,1.5977954030749617
baseline,K_B,s_wave,0.5,0.05,-53.33333333333333,-0.5927450535992795,0.005055540943671057,1.597800594542951
baseline,K_B,s_wave,0.5,0.05,-52.5,-0.5921996073801711,0.0052160511298285726,1.5974156585100001
baseline,K_B,s_wave,0.5,0.05,-51.66666666666666,-0.5878081109632053,0.00537138560758519,1.5931794965707913
baseline,K_B,s_wave,0.5,0.05,-50.83333333333333,-0.5807501858865214,0.0055248925063077345,1.5862750783928294
baseline,K_B,s_wave,0.5,0.05,-50.0,-0.5674408949912833,0.005663174650711183,1.573104069641995
baseline,K_B,s_wave,0.5,0.05,-49.16666666666666,-0.5649823358026628,0.005848309440491607,1.5708306452431542
baseline,K_B,s_wave,0.5,0.05,-48.33333333333333,-0.5471819574531004,0.005983658257911629,1.5531656157110119
baseline,K_B,s_wave,0.5,0.05,-47.5,-0.5473338120500687,0.006196909248392757,1.553530721298462
baseline,K_B,s_wave,0.5,0.05,-46.66666666666666,-0.5305265753740079,0.006351383401060232,1.5368779587750676
baseline,K_B,s_wave,0.5,0.05,-45.83333333333333,-0.527270578656157,0.006571435538500092,1.533842014194658
baseline,K_B,s_wave,0.5,0.05,-45.0,-0.52961028933837,0.0068286173631177255,1.536438906701488
baseline,K_B,s_wave,0.5,0.05,-44.16666666666666,-0.5323143180740634,0.00710247119577684,1.53941678926984
baseline,K_B,s_wave,0.5,0.05,-43.33333333333333,-0.526172742800063,0.0073500203440635715,1.533522763144127
baseline,K_B,s_wave,0.5,0.05,-42.5,-0.5079629204514108,0.007551351389101514,1.5155142718405121
baseline,K_B,s_wave,0.5,0.05,-41.66666666666666,-0.44244692249150647,0.007516610957399132,1.4499635334489056
baseline,K_B,s_wave,0.5,0.05,-40.83333333333333,-0.4939566959312743,0.008107769877920525,1.5020644658091953
baseline,K_B,s_wave,0.5,0.05,-40.0,-0.3571552936173961,0.0076771826791681794,1.364832476296565
baseline,K_B,s_wave,0.5,0.05,-39.16666666666666,-0.23205683317250098,0.007271022639804202,1.239327855812305
baseline,K_B,s_wave,0.5,0.05,-38.33333333333333,-0.2868965458420874,0.007930509754504647,1.2948270555965913
baseline,K_B,s_wave,0.5,0.05,-37.5,-0.1551561290777421,0.00744061918890655,1.1625967482666484
baseline,K_B,s_wave,0.5,0.05,-36.66666666666666,-0.0910253383813081,0.007352779133778682,1.0983781175150864
baseline,K_B,s_wave,0.5,0.05,-35.83333333333333,-0.06872892905973775,0.007543804557969436,1.0762727336177067
baseline,K_B,s_wave,0.5,0.05,-35.0,-0.01394242212479385,0.007504508058489428,1.021446930183283
baseline,K_B,s_wave,0.5,0.05,-34.166666666666664,-0.021669433987173116,0.007937960639117628,1.0296073946262905
baseline,K_B,s_wave,0.5,0.05,-33.33333333333333,-0.003345994286652067,0.008193469657951293,1.0115394639446036
baseline,K_B,s_wave,0.5,0.05,-32.5,0.012655002240869075,0.008485180214688165,0.995830177973819
baseline,K_B,s_wave,0.5,0.05,-31.666666666666664,-0.06302190800067012,0.009627099122099102,1.0726490071227701
baseline,K_B,s_wave,0.5,0.05,-30.83333333333333,-0.12036871325980768,0.010707632904521334,1.1310763461643285
baseline,K_B,s_wave,0.5,0.05,-30.0,-0.1143734815928508,0.011256297793867177,1.1256297793867176
baseline,K_B,s_wave,0.5,0.05,-29.166666666666664,-0.20513809806283853,0.012886199919882503,1.218024297982721
baseline,K_B,s_wave,0.5,0.05,-28.33333333333333,-0.2774978485109484,0.014484508080821235,1.2919823565917694
baseline,K_B,s_wave,0.5,0.05,-27.5,-0.3317110981623318,0.016039344106337894,1.3477504422686704
baseline,K_B,s_wave,0.5,0.05,-26.666666666666664,-0.38804405971635475,0.017792620483783002,1.4058366802001376
baseline,K_B,s_wave,0.5,0.05,-25.83333333333333,-0.472998622296554,0.02013634672056385,1.493134969017118
baseline,K_B,s_wave,0.5,0.05,-25.0,-0.48678064173280816,0.02172244444090143,1.5085030861737103
baseline,K_B,s_wave,0.5,0.05,-24.166666666666664,-0.49598948165011425,0.023414356410542337,1.5194038380606556
baseline,K_B,s_wave,0.5,0.05,-23.33333333333333,-0.5088970225694278,0.02536224503592525,1.5342592676053535
baseline,K_B,s_wave,0.5,0.05,-22.5,-0.5326558434637572,0.027740377257262583,1.5603962207210198
baseline,K_B,s_wave,0.5,0.05,-21.666666666666664,-0.5403614265641222,0.030108415914984078,1.570469842479107
baseline,K_B,s_wave,0.5,0.05,-20.83333333333333,-0.5405340426616995,0.0326209417569042,1.5731549844186041
baseline,K_B,s_wave,0.5,0.05,-20.0,-0.534054679787104,0.03531072152962646,1.5693654013167309
baseline,K_B,s_wave,0.5,0.05,-19.166666666666664,-0.5191245806108323,0.03815179940453531,1.5572763800153675
baseline,K_B,s_wave,0.5,0.05,-18.33333333333333,-0.5272173889871394,0.042019228433409786,1.5692366174205492
baseline,K_B,s_wave,0.5,0.05,-17.5,-0.5236970350912384,0.04613380425843954,1.5698308393496785
baseline,K_B,s_wave,0.5,0.05,-16.666666666666664,-0.5164166140904851,0.05077707554416262,1.5671936896346483
baseline,K_B,s_wave,0.5,0.05,-15.833333333333329,-0.4831713577147988,0.055228998954096706,1.5384003566688962
baseline,K_B,s_wave,0.5,0.05,-15.0,-0.45236978032779707,0.0605154075136582,1.5128851878414549
baseline,K_B,s_wave,0.5,0.05,-14.166666666666655,-0.45644406259701137,0.06837963719481709,1.524823699791829
baseline,K_B,s_wave,0.5,0.05,-13.333333333333329,-0.3426872710633238,0.07159820207776779,1.4142854731410908
baseline,K_B,s_wave,0.5,0.05,-12.5,-0.3013560155148488,0.07953958668681592,1.380895602201665
baseline,K_B,s_wave,0.5,0.05,-11.666666666666655,-0.2769198214884009,0.0904112810669237,1.3673311025553245
baseline,K_B,s_wave,0.5,0.05,-10.833333333333329,-0.348506555754077,0.11200105718131803,1.4605076129353953
baseline,K_B,s_wave,0.5,0.05,-10.0,-0.3691914258007404,0.13541453661765565,1.5046059624183958
baseline,K_B,s_wave,0.5,0.05,-9.166666666666655,-0.3357309070163193,0.16022836500306883,1.4959592720193888
baseline,K_B,s_wave,0.5,0.05,-8.333333333333329,-0.24592660166272282,0.18551480649757487,1.4314414081602982
baseline,K_B,s_wave,0.5,0.05,-7.5,-0.16802633912578502,0.22248120745253053,1.3905075465783157
baseline,K_B,s_wave,0.5,0.05,-6.666666666666657,-0.13125490950925145,0.2872465444208456,1.4185014539300973
baseline,K_B,s_wave,0.5,0.05,-5.833333333333329,-0.03980949300045126,0.37391595530759936,1.4137254483080506
baseline,K_B,s_wave,0.5,0.05,-5.0,0.09989579067901139,0.506308617743056,1.4064128270640448
baseline,K_B,s_wave,0.5,0.05,-4.166666666666657,0.3525161055051221,0.6969594080277162,1.3444433025225946
baseline,K_B,s_wave,0.5,0.05,-3.3333333333333286,0.7596107753604423,1.024817220831817,1.265206445471375
baseline,K_B,s_wave,0.5,0.05,-2.5,1.4928518925841248,1.612969830275318,1.1201179376911927
baseline,K_B,s_wave,0.5,0.05,-1.6666666666666572,2.883783534005067,2.7247583259716026,0.8409747919665344
baseline,K_B,s_wave,0.5,0.05,-0.8333333333333286,5.2194046363214515,4.572197666114211,0.3527930297927592
baseline,K_B,s_wave,0.5,0.05,0.0,6.984679389579063,5.984679389579063,0.0
baseline,K_B,s_wave,0.5,0.05,0.8333333333333428,5.171051100308595,4.51980119230765,0.3487500919990549
baseline,K_B,s_wave,0.5,0.05,1.6666666666666714,2.7594561333558114,2.544927621461091,0.7854714881052793
baseline,K_B,s_wave,0.5,0.05,2.5,1.4437402186833532,1.4522407156909753,1.0085004970076215
baseline,K_B,s_wave,0.5,0.05,3.333333333333343,0.8131927914525588,0.7963886259127563,0.9831958344601983
baseline,K_B,s_wave,0.5,0.05,4.166666666666671,0.548245504591297,0.4862739419017246,0.9380284373104274
baseline,K_B,s_wave,0.5,0.05,5.0,0.46436328688389106,0.3012956511278113,0.8369323642439201
baseline,K_B,s_wave,0.5,0.05,5.833333333333343,0.544001036041595,0.16397742988071326,0.6199763938391182
baseline,K_B,s_wave,0.5,0.05,6.666666666666671,0.597767784651456,0.10213419888160512,0.5043664142301494
baseline,K_B,s_wave,0.5,0.05,7.5,0.6715462381296423,0.06256262130863954,0.3910163831789971
baseline,K_B,s_wave,0.5,0.05,8.333333333333343,0.7268150293092748,0.040676438650640974,0.3138614093413661
baseline,K_B,s_wave,0.5,0.05,9.166666666666671,0.765761178904677,0.028098251771523336,0.26233707286684615
baseline,K_B,s_wave,0.5,0.05,10.0,0.7940304639802392,0.020370613452503822,0.2263401494722647
baseline,K_B,s_wave,0.5,0.05,10.833333333333345,0.8133895256935492,0.015499049903945138,0.2021095242103961
baseline,K_B,s_wave,0.5,0.05,11.666666666666671,0.8127335893034049,0.01325924761051067,0.20052565830710592
baseline,K_B,s_wave,0.5,0.05,12.5,0.8151166789648445,0.011300169027615622,0.19618349006277125
baseline,K_B,s_wave,0.5,0.05,13.333333333333345,0.8183715457503071,0.009685256612393075,0.19131371086208568
baseline,K_B,s_wave,0.5,0.05,14.166666666666671,0.8220816526755969,0.008353216132894735,0.1862715634572978
baseline,K_B,s_wave,0.5,0.05,15.0,0.8285494378672478,0.0071437734221980135,0.17859433555495025
baseline,K_B,s_wave,0.5,0.05,15.833333333333345,0.8342012981837094,0.0061738627041119576,0.17197256452040274
baseline,K_B,s_wave,0.5,0.05,16.66666666666667,0.8389017827853682,0.005394359485070348,0.1664925766997022
baseline,K_B,s_wave,0.5,0.05,17.5,0.8426454752823893,0.004764308570087454,0.16211883328769802
baseline,K_B,s_wave,0.5,0.05,18.333333333333343,0.8477753856781618,0.004188245163066874,0.156412859484905
baseline,K_B,s_wave,0.5,0.05,19.16666666666667,0.8532190212890931,0.0036863062632612777,0.15046728497416798
baseline,K_B,s_wave,0.5,0.05,20.0,0.8580060811021114,0.003268402225271097,0.14526232112315987
baseline,K_T,s_wave,0.5,0.05,-80.0,0.957368323873594,6.003521907958924e-05,0.04269171134548567
baseline,K_T,s_wave,0.5,0.05,-79.16666666666667,0.9533902854747006,6.70283199195609e-05,0.046676742845218916
