dataset_name,dataset_version,phase_noise_sigma_rad,misalignment_label,shift_sigma_px,rotation_sigma_deg,wavelength_drift_fraction,mean_degradation_vs_clean_db,degradation_ci95_half_width,degradation_ci_low,degradation_ci_high,mean_psnr_gain_over_fixed_lowres,gain_ci95_half_width,pass_state
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.02,13.304713902154807,0.20314724143646223,13.101566660718346,13.507861143591269,-11.663811029172473,0.5380959588935761,fail
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.0,8.728964108226174,1.2117129493037566,7.517251158922417,9.94067705752993,-7.088061235243842,0.9170950984258481,fail
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.005,8.52067155796101,1.9239501748876404,6.596721383073371,10.44462173284865,-6.8797686849786786,1.5832338158175807,fail
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.01,8.499050316497623,1.4367259421343708,7.062324374363253,9.935776258631995,-6.85814744351529,1.098930928824366,fail
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.02,8.176100111522056,1.4764801815094442,6.699619930012611,9.6525802930315,-6.535197238539723,1.1572389308111433,fail
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.0,10.519621778657855,1.0274572865180862,9.49216449213977,11.547079065175941,-8.878718905675521,0.7068379546356566,fail
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.005,10.194368421762048,1.3981808094647366,8.796187612297311,11.592549231226785,-8.553465548779714,1.0755759870987467,fail
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.01,10.298437747441694,0.8166326620920672,9.481805085349627,11.115070409533761,-8.657534874459362,0.6291324721585014,fail
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.02,10.519427253006398,0.67778391600627,9.841643337000129,11.197211169012668,-8.878524380024066,0.4318656168658177,fail
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.0,11.835146453649585,0.2541373546372741,11.581009099012311,12.08928380828686,-10.194243580667253,0.3838008359831076,fail
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.005,12.262887692779758,0.8291141928300585,11.4337734999497,13.092001885609816,-10.621984819797426,0.5268342641222162,fail
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.01,12.168598449357711,0.25488668354103233,11.913711765816679,12.423485132898744,-10.527695576375379,0.4396610246249314,fail
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.02,12.224216733600889,0.6332508683630882,11.5909658652378,12.857467601963977,-10.583313860618558,0.9564874057533351,fail
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.0,13.382017841208109,0.5566824404401425,12.825335400767965,13.938700281648252,-11.741114968225775,0.2899497143722846,fail
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.005,12.472197944088812,0.525040797404858,11.947157146683955,12.99723874149367,-10.83129507110648,0.8010695997355146,fail
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.01,13.181217606504815,0.1505958774387412,13.030621729066073,13.331813483943556,-11.54031473352248,0.2167793976657127,fail
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.02,12.70321256573907,0.36943020055396114,12.33378236518511,13.072642766293031,-11.062309692756736,0.1211393435653139,fail
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.0,11.320965152584671,0.9582706347400531,10.362694517844618,12.279235787324724,-9.680062279602339,0.6189247072879737,fail
