dataset_name,dataset_version,phase_noise_sigma_rad,misalignment_label,shift_sigma_px,rotation_sigma_deg,wavelength_drift_fraction,seed_count,repeat_count_per_seed,sample_count_per_seed,mean_psnr_gain_over_fixed_lowres,gain_ci95_half_width,gain_ci_low,gain_ci_high,mean_degradation_vs_clean_db,degradation_ci95_half_width,degradation_ci_low,degradation_ci_high,mean_method_psnr_lowres,mean_fixed_psnr_lowres,mean_guided_psnr_lowres,failure_threshold_gain_db,pass_state
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.005,3,4,288,-14.90116552227608,0.6195994132059842,-15.520764935482065,-14.281566109070097,13.792767631488033,0.8064967435526061,12.986270887935428,14.599264375040638,10.15378475360489,25.05495027588097,26.996015768415358,0.0,fail
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.01,3,4,288,-14.803668306834657,0.3633674940566715,-15.167035800891329,-14.440300812777986,13.69527041604661,0.4481837191248536,13.247086696921755,14.143454135171464,10.247352682975547,25.0510209898102,26.998731881358268,0.0,fail
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.02,3,4,288,-14.866152603555369,0.6597014595854156,-15.525854063140784,-14.206451143969954,13.757754712767321,0.580055504874296,13.177699207893024,14.337810217641618,10.182425058425869,25.048577661981238,27.009045430169824,0.0,fail
Kodak-PCD0992,unrestricted public release,0.1,severe,1.0,2.0,0.0,3,4,288,-15.975174359231636,0.432145602516091,-16.407319961747728,-15.543028756715545,14.866776468443584,0.5096723131648637,14.357104155278721,15.376448781608447,9.082008033292695,25.05718239252433,26.99159783044102,0.0,fail
Kodak-PCD0992,unrestricted public release,0.1,severe,1.0,2.0,0.005,3,4,288,-15.111510549751157,0.6404305424029397,-15.751941092154098,-14.471080007348217,14.00311265896311,0.6162317412247907,13.386880917738319,14.6193444001879,9.943439726129812,25.05495027588097,26.996015768415358,0.0,fail
Kodak-PCD0992,unrestricted public release,0.1,severe,1.0,2.0,0.01,3,4,288,-15.813890829807912,0.22891259647891615,-16.042803426286827,-15.584978233328997,14.705492939019864,0.42247397538447756,14.283018963635387,15.127966914404341,9.237130160002293,25.0510209898102,26.998731881358268,0.0,fail
Kodak-PCD0992,unrestricted public release,0.1,severe,1.0,2.0,0.02,3,4,288,-15.360392233338784,0.2614944133158623,-15.621886646654646,-15.098897820022922,14.251994342550736,0.4552147168729318,13.796779625677804,14.707209059423668,9.688185428642456,25.048577661981238,27.009045430169824,0.0,fail
Kodak-PCD0992,unrestricted public release,0.2,clean,0.0,0.0,0.0,3,4,288,-14.046162212127555,0.8123064878462462,-14.858468699973802,-13.233855724281309,12.93776432133951,0.9801913487647855,11.957572972574724,13.917955670104295,11.01102018039677,25.05718239252433,26.99159783044102,0.0,fail
Kodak-PCD0992,unrestricted public release,0.2,clean,0.0,0.0,0.005,3,4,288,-14.264503442379263,0.901810151225766,-15.166313593605029,-13.362693291153498,13.156105551591216,1.057415365751919,12.098690185839297,14.213520917343134,10.79044683350171,25.05495027588097,26.996015768415358,0.0,fail
Kodak-PCD0992,unrestricted public release,0.2,clean,0.0,0.0,0.01,3,4,288,-14.225995629216877,0.9091254581083739,-15.13512108732525,-13.316870171108503,13.117597738428833,1.0564235095497054,12.061174228879127,14.174021247978539,10.825025360593324,25.0510209898102,26.998731881358268,0.0,fail
