method,seed,ledger,case_id,object_id,fixed_psnr_lowres,method_psnr_lowres,psnr_gain_over_fixed_lowres,better_than_fixed
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,4,heldout_object_family_object_03,18.228062702259603,20.118544307569543,1.8904816053099402,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,5,heldout_object_family_object_00,15.09242578934469,14.332183048929776,-0.7602427404149132,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,5,heldout_object_family_object_01,16.867707861345117,19.187175989178865,2.3194681278337477,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,5,heldout_object_family_object_02,16.433671580766823,15.769627214768834,-0.6640443659979898,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,5,heldout_object_family_object_03,16.85813542549012,19.836712594979623,2.9785771694895047,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,6,heldout_object_family_object_00,17.07610390411767,14.369682985740948,-2.706420918376722,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,6,heldout_object_family_object_01,19.175964261109076,22.728522148662886,3.55255788755381,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,6,heldout_object_family_object_02,18.75653025960302,16.297859435599236,-2.458670824003786,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,6,heldout_object_family_object_03,19.175235382775053,20.4561575377358,1.280922154960745,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,7,heldout_object_family_object_00,16.478731428284,14.551956360532895,-1.9267750677511053,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,7,heldout_object_family_object_01,18.680154555803924,21.52718002002503,2.8470254642211046,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,7,heldout_object_family_object_02,17.871149055433786,16.154285147340072,-1.716863908093714,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,7,heldout_object_family_object_03,18.44749857231199,20.567618528814513,2.120119956502524,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,8,heldout_object_family_object_00,17.065259088298433,14.557542570758208,-2.5077165175402243,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,8,heldout_object_family_object_01,19.291666855550876,22.60853119883274,3.316864343281864,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,8,heldout_object_family_object_02,18.800889815447896,16.282456800832367,-2.5184330146155283,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,8,heldout_object_family_object_03,19.14648494101986,20.988915435267742,1.842430494247882,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,9,heldout_object_family_object_00,17.017174832974842,14.533788185862559,-2.483386647112283,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,9,heldout_object_family_object_01,19.319494178372267,22.238871341011208,2.9193771626389413,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,9,heldout_object_family_object_02,18.504249839212633,16.397702396226368,-2.1065474429862654,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,9,heldout_object_family_object_03,18.905783628651236,20.833381145700272,1.927597517049037,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,10,heldout_object_family_object_00,15.046197018974732,14.299003105930755,-0.7471939130439775,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,10,heldout_object_family_object_01,16.447650173771375,19.131255115129832,2.683604941358457,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,10,heldout_object_family_object_02,16.23208105894686,15.593418531957502,-0.6386625269893589,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,10,heldout_object_family_object_03,16.23069832452478,18.859741082239513,2.629042757714732,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,11,heldout_object_family_object_00,15.739356171517771,14.353597794099093,-1.3857583774186786,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,11,heldout_object_family_object_01,17.63512415450189,20.006642860885187,2.371518706383295,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,11,heldout_object_family_object_02,17.327495561402586,16.00011021509442,-1.3273853463081657,False
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,11,heldout_object_family_object_03,17.395936756621666,19.31415216915137,1.9182154125297046,True
parameter_matched_digital_surrogate,0,new_family_heldout_object_family,12,heldout_object_family_object_00,16.51460757043453,14.225431477839441,-2.28917609259509,False
