point_index,d_a_meV,d_b_meV,d_c_meV,v3_ab_common_meV,v3_ab_orbital_selective_meV,v3_c_meV,solver_iterations,solver_residual_norm_meV,compressed_v3_ab_common_meV,compressed_v3_ab_orbital_selective_meV,compressed_v3_c_meV,compressed_d_a_meV,compressed_d_b_meV,compressed_d_c_meV
508,-7.62166337341529,-3.2268706817099084,8.874970877165342,-5.4242670275626,-2.197396345852691,8.874970877165342,3,1.544128260874241e-14,-4.119173576190482,-1.2075463052515856,6.251996012879403,-5.3267198814420675,-2.9116272709388964,6.251996012879403
509,-7.37996405266802,-3.310961177429077,8.700424207137512,-5.3454626150485485,-2.034501437619472,8.700424207137512,5,8.498827956506644e-15,-4.3654911579329925,-0.6082485540627586,6.720117566164064,-4.973739711995751,-3.757242603870234,6.720117566164064
510,-7.13832378593732,-3.3840515137942293,8.51626868139153,-5.261187649865775,-1.8771361360715453,8.51626868139153,5,2.1614876153176175e-14,-4.62530134893415,0.004194987660723526,7.213880117390631,-4.621106361273426,-4.629496336594874,7.213880117390631
511,-6.896323642608337,-3.447052937030577,8.323024138432244,-5.171688289819457,-1.72463535278888,8.323024138432244,5,1.5338766736024342e-14,-4.895050035208374,0.6259594185685795,7.726088785386963,-4.269090616639795,-5.521009453776954,7.726088785386963
512,-6.653499784857507,-3.500997126182713,8.121283933248948,-5.077248455520111,-1.5762513293373968,8.121283933248948,3,3.1846375417406734e-14,-5.170882614992873,1.252475478562537,8.249122368733625,-3.9184071364303366,-6.42335809355541,8.249122368733625
513,-6.409336988416791,-3.5470392155593613,7.911711430224513,-4.978188101988076,-1.4311488864287147,7.911711430224513,4,2.150346091827696e-14,-5.448711617795231,1.8784811803439634,8.775078163772069,-3.5702304374512677,-7.327192798139195,8.775078163772069
514,-6.163259973778289,-3.5864631906981264,7.695036683400684,-4.874861582238208,-1.2883983915400814,7.695036683400684,3,1.3111169939956546e-14,-5.724292364555486,2.4981044045600638,9.295923803652745,-3.2261879599954226,-8.22239676911555,9.295923803652745
515,-5.914621898889071,-3.620690904799819,7.472053902187314,-4.7676564018444445,-1.146965497044626,7.472053902187314,5,2.177058251379776e-14,-5.993305417586701,3.1049758832736987,9.803653278404852,-2.888329534313002,-9.0982813008604,9.803653278404852
516,-5.66268912330373,-3.651296369025191,7.243620465957197,-4.656992746164461,-1.0056963771392695,7.243620465957197,5,4.329869796038111e-15,-6.251444248719042,3.692370408482213,10.290444162130145,-2.559073840236829,-9.943814657201255,10.290444162130145
517,-5.406620989479239,-3.6800275778172136,7.010658494450948,-4.543324283648227,-0.8632967058310128,7.010658494450948,4,3.209831219901161e-14,-6.4945062202603605,4.2533724956650145,10.74881291385933,-2.241133724595346,-10.747878715925374,10.74881291385933
518,-5.14544280713184,-3.7088390735140417,6.774160364244971,-4.427140940322941,-0.718301866808899,6.774160364244971,3,3.902177292618645e-14,-6.718484649384003,4.781061208781501,11.171764948907239,-1.937423440602502,-11.499545858165504,11.171764948907239
519,-4.878009349002457,-3.739939963163693,6.535200192604206,-4.308974656083075,-0.5690346929193819,6.535200192604206,3,3.9241005173051e-14,-6.91965944092468,5.268707517185879,11.552936024990778,-1.650951923738801,-12.18836695811056,11.552936024990778
520,-4.602954757000185,-3.7758645837814497,6.294954383985886,-4.189409670390817,-0.4135450866093675,6.294954383985886,4,2.893829909823105e-14,-7.094683557402682,5.7099765054890765,11.886721387702876,-1.3847070519136055,-12.80466006289176,11.886721387702876
521,-4.318622428458307,-3.8195772265198498,6.0547362194493575,-4.069099827489078,-0.2495226009692284,6.0547362194493575,4,2.3858173587337662e-14,-7.240662478831474,6.099126079783783,12.168389112892623,-1.1415363990476912,-13.339788558615258,12.168389112892623
522,-4.0229644714278505,-3.8746297352365087,5.816052893424109,-3.94879710333218,-0.0741673680956709,5.816052893424109,4,2.5806894800282333e-14,-7.355223814825934,6.431193572040936,12.394174207439951,-0.9240302427849985,-13.78641738686687,12.394174207439951
523,-3.713393243930815,-3.945404349828367,5.580699883164608,-3.829398796879591,0.1160055529487762,5.580699883164608,4,1.517719948885615e-14,-7.4365743867034055,6.7021618757782,12.56135031635097,-0.7344125109252051,-14.138736262481606,12.56135031635097
524,-3.3865543404864136,-4.03750020875014,5.35092042865111,-3.712027274618277,0.3254729341318629,5.35092042865111,4,3.3916904561568424e-14,-7.483542406589724,6.909097455694578,12.66827635279106,-0.5744449508951455,-14.392639862284302,12.66827635279106
525,-3.037964624536247,-4.158374935963922,5.129685146832434,-3.5981697802500845,0.5602051557138374,5.129685146832434,4,4.278033777464535e-14,-7.495602841057196,7.050253734023931,12.71441602282652,-0.44534910703326513,-14.545856575081128,12.71441602282652
526,-2.661405280712718,-4.318468345683301,4.9212087875340425,-3.489936813198009,0.8285315324852911,4.9212087875340425,4,4.587895062396223e-14,-7.4728846429864655,7.125134906777852,12.700329044772754,-0.3477497362086135,-14.598019549764317,12.700329044772754
527,-2.2478402706999834,-4.53330925344304,4.731975503320497,-3.390574762071512,1.1427344913715285,4.731975503320497,5,1.591302455776226e-14,-7.41615923953997,7.134517095140028,12.627633832722204,-0.2816421443999415,-14.550676334679999,12.627633832722204
528,-1.7833433783714985,-4.827823702899958,4.572974128401865,-3.305583540635729,1.52224016226423,4.572974128401865,4,1.464821375527116e-14,-7.326810438409439,7.080425779934176,12.498942477433767,-0.2463846584752627,-14.407236218343614,12.498942477433767
529,-1.2447871145681328,-5.246170370183178,4.46522249876324,-3.2454787423756555,2.000691627807522,4.46522249876324,5,7.160723346098895e-15,-7.206786713375097,6.966070574910239,12.317769955064128,-0.24071613846485818,-14.172857288285336,12.317769955064128
530,-0.5903938261147618,-5.877252861493039,4.45583087379977,-3.233823343803901,2.6434295176891385,4.45583087379977,4,1.5306589719811546e-14,-7.058537604293916,6.795740437261778,12.08842055735017,-0.2627971670321374,-13.854278041555695,12.08842055735017
531,0.2538871650830467,-6.922121032207213,4.671780413538791,-3.334116933562083,3.5880040986451296,4.671780413538791,4,2.864289338439558e-14,-6.884936666654982,6.574664265895713,11.81585549625406,-0.31027240075926876,-13.459600932550694,11.81585549625406
532,1.2609353968076455,-8.622434601838671,5.381830981821562,-3.680749602515513,4.941684999323159,5.381830981821562,6,1.1374233532693354e-14,-6.68919398676516,6.308843388417081,11.505546426711538,-0.3803505983480786,-12.998037375182241,11.505546426711538
533,1.9133708879184856,-10.19549421631528,6.320640614125886,-4.141061664198397,6.054432552116883,6.320640614125886,7,5.2814885788587084e-14,-6.474761703379594,6.004863597880919,11.163320198279546,-0.4698981054986744,-12.479625301260512,11.163320198279546
534,2.1799072349652144,-11.147086324458732,7.025257328262154,-4.48358954474676,6.6634967797119735,7.025257328262154,9,2.600103451354209e-14,-6.245236219060611,5.669695109993293,10.795200450679609,-0.5755411090673181,-11.914931329053903,10.795200450679609
535,2.273588070731804,-11.727049682544662,7.532449205072552,-4.726730805906429,7.000318876638233,7.532449205072552,4,2.8435583831733384e-14,-6.004260831606128,5.310489042776429,10.407251688641368,-0.6937717888296993,-11.314749874382557,10.407251688641368
536,2.281128615037082,-12.089236334710138,7.909323856518504,-4.904053859836528,7.18518247487361,7.909323856518504,3,3.0305716026480415e-11,-5.755432368226238,4.934378779148891,10.005431207543314,-0.8210535890773469,-10.689811147375128,10.005431207543314
537,2.237665788417889,-12.307347201558375,8.19441394281953,-5.034840706570244,7.272506494988133,8.19441394281953,3,7.144450012858586e-13,-5.502215076901327,4.548293895302198,9.595453712713914,-0.9539211815991289,-10.050508972203524,9.595453712713914
538,2.1599058320346445,-12.420854943687797,8.410452461964042,-5.130474555826576,7.29038038786122,8.410452461964042,6,1.5072887603364242e-14,-5.247864546597222,4.158793288363064,9.182672719605197,-1.0890712582341573,-9.406657834960285,9.182672719605197
539,2.0567579025516,-12.45320608308872,8.571941325710243,-5.19822409026856,7.254981992820159,8.571941325710243,3,2.5634374071724532e-14,-4.995363826283866,3.7719228009164305,8.771981891696345,-1.223441025367436,-8.767286627200297,8.771981891696345
540,1.9333179791992232,-12.419438614397505,8.688785116777787,-5.24306031759914,7.176378296798363,8.688785116777787,5,2.6407442894293542e-14,-4.747373233875565,3.393101116442771,8.367738430208984,-1.3542721174327936,-8.140474350318335,8.367738430208984
541,1.7925920080217752,-12.329745773372991,8.768131769506347,-5.2685768826756085,7.061168890697385,8.768131769506347,3,7.32410687763558e-15,-4.506194634987765,3.0270360930063864,7.973709541507829,-1.4791585419813789,-7.533230727994152,7.973709541507829
542,1.6363245683218,-12.191306266084505,8.815374192368159,-5.277490848881351,6.913815417203152,8.815374192368159,3,1.2809491335957507e-14,-4.273750271811409,2.6776721145515534,7.59304194075338,-1.5960781572598552,-6.951422386362962,7.59304194075338
543,1.4654264719931291,-12.00929184879342,8.834730311524702,-5.2719326884001445,6.737359160393274,8.834730311524702,3,3.726117541341095e-14,-4.051575574563087,2.34816756219229,7.228253364681825,-1.7034080123707964,-6.399743136755377,7.228253364681825
544,1.2802020246314738,-11.787447009769018,8.829595557676033,-5.253622492568772,6.533824517200246,8.829595557676033,6,1.3293037379376718e-14,-3.8408248254399586,2.0409002187087735,6.88124421326039,-1.7999246067311852,-5.881725044148732,6.88124421326039
545,1.0804647617275105,-11.528425469604809,8.802763699356042,-5.223980353938649,6.30444511566616,8.802763699356042,6,1.5888218580782548e-14,-3.6422880928827652,1.757497375302807,6.553326757572565,-1.8847907175799583,-5.399785468185572,6.553326757572565
546,0.8655822302184247,-11.2339735586509,8.756565510896628,-5.184195664216237,6.049777894434662,8.756565510896628,6,3.3327408458372294e-14,-3.4564175277849682,1.4988866459828158,6.245268863294784,-1.9575308818021524,-4.955304173767784,6.245268863294784
547,0.6344664433174442,-10.905002565248283,8.692950740709252,-5.13526806096542,5.769734504282865,8.692950740709252,6,1.5219760714580828e-13,-3.283360918903422,1.2653630252062726,5.957348894315375,-2.0179978936971494,-4.548723944109694,5.957348894315375
548,-10.434894893615873,0.5192250540137,8.373143173216002,-4.957834919801086,-5.477059973814787,8.373143173216002,6,2.578166400252754e-13,-3.123000338805021,1.0566675415377502,5.689418374157513,-2.066332797267271,-4.179667880342771,5.689418374157513
549,-9.89922508598468,0.4416853369625936,7.950837749176286,-4.728769874511043,-5.170455211473637,7.950837749176286,6,1.6615347194420745e-13,-2.974993763008087,0.872072939388479,5.440969076473922,-2.102920823619608,-3.8470667023965657,5.440969076473922
550,-9.366554199709222,0.3184029401194503,7.577986273652078,-4.524075629794886,-4.842478569914336,7.577986273652078,6,1.4803565768773316e-13,-2.838817696157124,0.7104721239750525,5.211201463017251,-2.1283455721820714,-3.5492898201321768,5.211201463017251
551,-8.834747966338835,0.1469125982293339,7.254864946343291,-4.343917684054751,-4.490830282284084,7.254864946343291,6,1.83438411389511e-13,-2.713809068537092,0.5704655838126803,4.999091754718793,-2.1433434847244115,-3.2842746523497723,4.999091754718793
552,-8.299586307047543,-0.0781196511193169,6.982531747841644,-4.18885297908343,-4.1107333279641125,6.982531747841644,8,7.32410687763558e-15,-2.5992049503064183,0.4504446080304193,4.803455372106512,-2.148760342275999,-3.0496495583368377,4.803455372106512
553,-7.7533685851487615,-0.366867394731085,6.763402708238512,-4.060117989939923,-3.693250595208838,6.763402708238512,4,1.7495085916501026e-14,-2.4941789456613734,0.34866778991161046,4.623004978276672,-2.145511155749763,-2.842846735572984,4.623004978276672
554,-7.181624579229989,-0.7390023026217535,6.602621429762522,-3.960313440925871,-3.221311138304117,6.602621429762522,4,3.972054645195637e-15,-2.3978734524199443,0.2633290040516817,4.4564018663821,-2.1345444483682625,-2.661202456471626,4.4564018663821
555,-6.553384518465149,-1.2372922279603948,6.511927314395296,-3.895338373212772,-2.6580461452523774,6.511927314395296,7,1.1374233532693354e-14,-2.3094272847666693,0.1926157194048863,4.302299923926544,-2.116811565361783,-2.5020430041715556,4.302299923926544
556,-5.776769025841649,-1.9885489381544328,6.526193332064453,-3.882658981998041,-1.894110043843608,6.526193332064453,8,7.32410687763558e-15,-2.2279984424276043,0.1347571295455685,4.1593818537197516,-2.0932413128820357,-2.3627555719731728,4.1593818537197516
557,-4.379715269440367,-3.6336656838703982,6.814189837109526,-4.006690476655383,-0.3730247927849843,6.814189837109526,10,0.0436948913800861,-2.152782056883876,0.0880621192875762,4.026387718413977,-2.0647199375963,-2.240844176171452,4.026387718413977
558,-4.313330884271458,-3.4560826241144733,6.610404005876915,-3.884706754192966,-0.4286241300784925,6.610404005876915,4,0.2163990111929915,-2.0830237472411124,0.05094752744782109,3.9021361911016275,-2.032076219793291,-2.1339712746889337,3.9021361911016275
559,-4.179000920606772,-3.3220034833235603,6.382363560443729,-3.7505022019651664,-0.428498718641606,6.382363560443729,4,0.3787657940604236,-2.0180287719718146,0.02195750196652066,3.785539133830854,-1.996071270005294,-2.0399862739383354,3.785539133830854
560,-4.144593964904743,-3.133349598334973,6.199796985816381,-3.6389717816198575,-0.5056221832848848,6.199796985816381,5,0.5529367610365916,-1.9571674684072848,-0.00022502346621917072,3.6756102899446805,-1.957392491873504,-1.9569424449410657,3.6756102899446805
561,-3.9827714747567096,-2.972934532327507,5.918117645698064,-3.4778530035421085,-0.5049184712146013,5.918117645698064,5,0.698616065712109,-1.899877532904681,-0.01677356568905075,3.571468970182764,-1.9166510985937317,-1.8831039672156304,3.571468970182764
562,-3.9183909967618433,-2.816512780141449,5.737875763020386,-3.3674518884516464,-0.5509391083101971,5.737875763020386,5,0.8612844343866416,-1.8456637164737966,-0.02871882414952741,3.472339645072411,-1.8743825406233239,-1.8169448923242693,3.472339645072411
563,-3.798877047612648,-2.702836301196941,5.545185919610432,-3.2508566744047944,-0.5480203732078532,5.545185919610432,4,1.0134599020602602,-1.7940955000529524,-0.03695371062274936,3.3775483378911733,-1.8310492106757017,-1.757141789430203,3.3775483378911733
564,-3.894023664240112,-2.572180665075112,5.509775443476565,-3.233102164657612,-0.6609214995824999,5.509775443476565,2,1.205445250815431,-1.7448032779069698,-0.04224155200663443,3.2865166549432234,-1.7870448299136041,-1.7025617259003354,3.2865166549432234
565,-3.9997190633666007,-2.423069251308553,5.4664380190472,-3.211394157337577,-0.7883249060290236,5.4664380190472,1,1.4020972613926912,-1.6974735240972931,-0.045226454108856604,3.1987542045521544,-1.7426999782061496,-1.6522470699884366,3.1987542045521544
566,-3.598638754598373,-2.239134309530011,5.00177138207173,-2.918886532064192,-0.679752222534181,5.00177138207173,5,1.443233886048209,-1.651843352457192,-0.04644495097430313,3.113850053732273,-1.6982883034314953,-1.6053984014828888,3.113850053732273
567,-3.649702027968103,-2.1681796817553987,4.981889706495503,-2.9089408548617506,-0.7407611731063521,4.981889706495503,1,1.611189646143699,-1.6076948109600004,-0.046338212187605546,3.031463761323388,-1.654033023147606,-1.561356598772395,3.031463761323388
568,-3.729780595224791,-2.0561307249306795,4.949957849238087,-2.8929556600777357,-0.8368249351470558,4.949957849238087,1,1.778641106862197,-1.564849181709478,-0.045264229081574646,2.9513164161681646,-1.6101134107910526,-1.5195849526279035,2.9513164161681646
569,-3.819198784612512,-1.9295328364511315,4.912835634333341,-2.8743658105318213,-0.94483297408069,4.912835634333341,1,1.942360347841344,-1.5231614917874445,-0.04350954169514617,2.8731820045985645,-1.5666710334825906,-1.4796519500922984,2.8731820045985645
570,-3.87121320577297,-1.8548278636734037,4.890183177633156,-2.8630205347231867,-1.0081926710497835,4.890183177633156,1,2.099962333054262,-1.482515380525643,-0.04130019587100837,2.796879337243878,-1.5238155763966514,-1.4412151846546346,2.796879337243878
571,-3.655960822657382,-1.6911556181746297,4.705078513263035,-2.6735582204160058,-0.9824026022413762,4.705078513263035,5,2.1535884050130933,-1.4428184170634393,-0.03881173049147246,2.722264683533828,-1.4816301475549118,-1.4040066865719667,2.722264683533828
572,-3.750104208002738,-1.5569430037119705,4.665027457504703,-2.6535236058573544,-1.096580602145384,4.665027457504703,1,2.289192519040706,-1.4039979190677236,-0.03617808684985635,2.649225194421019,-1.4401760059175799,-1.3678198322178674,2.649225194421019
573,-3.643195412420944,-1.4566220454887877,4.53155752902957,-2.5499087289548656,-1.093286683466078,4.53155752902957,5,2.356603057353056,-1.365997289275218,-0.033499405403910006,2.577673139850326,-1.3994966946791279,-1.332497883871308,2.577673139850326
574,-3.5362144156766915,-1.3528525033679568,4.356650657372278,-2.444533459522324,-1.0916809561543674,4.356650657372278,4,2.402621271667786,-1.3287728605889786,-0.030848730665431826,2.5075409465894487,-1.3596215912544105,-1.2979241299235467,2.5075409465894487
575,-2.2946464205574366,-1.3424737380910128,3.339403169169566,-1.8185600793242247,-0.4760863412332119,3.339403169169566,6,2.199226904846966,-1.2922912219782747,-0.028277684535564,2.438776992870229,-1.3205689065138386,-1.2640135374427108,2.438776992870229
576,-2.383784096407986,-1.2342163426078172,3.320243074394572,-1.8090002195079016,-0.5747838769000844,3.320243074394572,1,2.2507517411404785,-1.2565269853423358,-0.02582119424466362,2.3713420972113752,-1.2823481795869993,-1.2307057910976722,2.3713420972113752
577,-2.349972308965317,-1.2925586436650711,3.212810349096062,-1.8212654763151943,-0.5287068326501231,3.212810349096062,4,2.2837194551327005,-1.2214609466662996,-0.023501375633059794,2.3052066280040706,-1.2449623222993593,-1.1979595710332398,2.3052066280040706
578,-1.912647616558435,-1.1931200946150813,2.708492849984883,-1.552883855586758,-0.3597637609716768,2.708492849984883,5,2.259563585190591,-1.1870785920960982,-0.021330678227303997,2.2403481561658154,-1.2084092703234022,-1.1657479138687943,2.2403481561658154
579,-1.791908811801093,-1.154114555939196,2.580217481270349,-1.4730116838701446,-0.3188971279309486,2.580217481270349,3,2.258905026652098,-1.1533688999420693,-0.019314397668614685,2.1767495737552855,-1.172683297610684,-1.1340545022734545,2.1767495737552855
580,-1.7510961163326733,-1.0928951006940295,2.508629565615025,-1.4219956085133514,-0.3291005078193219,2.508629565615025,3,2.247428520674104,-1.120323392166886,-0.017452655514351257,2.11439760543836,-1.1377760476812373,-1.1028707366525348,2.11439760543836
581,-1.4049561423434245,-0.8778232075795044,2.1478188853627773,-1.1413896749614645,-0.26356646738196,2.1478188853627773,8,2.2232997182189664,-1.0879353928463973,-0.015741937924206872,2.0532816458803036,-1.1036773307706043,-1.0721934549221903,2.0532816458803036
582,-1.4049561423434245,-0.8778232075795044,2.1478188853627773,-1.1413896749614645,-0.26356646738196,2.1478188853627773,0,2.177937393842866,-1.0561994557888519,-0.014176274598728798,1.9933928635289395,-1.0703757303875807,-1.042023181190123,1.9933928635289395
583,-1.3200844952464648,-0.9698655356506158,2.15496132612974,-1.1449750154485403,-0.1751094797979244,2.15496132612974,1,2.123873120998365,-1.0251109284810778,-0.012748128584385024,1.9347235190957786,-1.0378590570654629,-1.0123627998966926,1.9347235190957786
584,-1.3200844952464648,-0.9698655356506158,2.15496132612974,-1.1449750154485403,-0.1751094797979244,2.15496132612974,0,2.061031073827821,-0.994665624453128,-0.01144905694062398,1.8772664547905482,-1.006114681393752,-0.983216567512504,1.8772664547905482
585,-1.3200844952464648,-0.9698655356506158,2.15496132612974,-1.1449750154485403,-0.1751094797979244,2.15496132612974,0,1.9892148112464887,-0.9648595807813916,-0.010270192283265119,1.821014717650263,-0.9751297730646566,-0.9545893884981265,1.821014717650263
586,-1.3200844952464648,-0.9698655356506158,2.15496132612974,-1.1449750154485403,-0.1751094797979244,2.15496132612974,0,1.9086705163160604,-0.9356888816413095,-0.00920258618177343,1.765961286901631,-0.9448914678230829,-0.9264862954595361,1.765961286901631
587,-1.2548730444523248,-1.037767592180849,2.1576471401497663,-1.1463203183165869,-0.108552726135738,2.1576471401497663,1,1.8199464308167943,-0.9071495325028569,-0.008237447449565418,1.7120988810920088,-0.9153869799524224,-0.8989120850532915,1.7120988810920088
588,-1.105381860203225,-1.0494361895445112,2.020931872418801,-1.077409024873868,-0.0279728353293569,2.020931872418801,4,1.6901274244369076,-0.8792373727153314,-0.007366301567920512,1.6594198256885258,-0.8866036742832519,-0.8718710711474109,1.6594198256885258
589,-1.105381860203225,-1.0494361895445112,2.020931872418801,-1.077409024873868,-0.0279728353293569,2.020931872418801,0,1.5830041628271865,-0.851948016869678,-0.006581091788751518,1.6079159660039462,-0.8585291086584296,-0.8453669250809265,1.6079159660039462
590,-1.0214010637635735,-1.0617952874717027,1.986614076623225,-1.0415981756176382,0.0201971118540645,1.986614076623225,4,1.4594593826991014,-0.8252768174964952,-0.005874237783154832,1.5575786137241592,-0.83115105527965,-0.8194025797133403,1.5575786137241592
591,-0.8518712321320651,-0.845555824178295,1.61736442902652,-0.8487135281551801,-0.003157703976885,1.61736442902652,4,1.2271391502201443,-0.7992188434088556,-0.005238663927534345,1.5083985180690245,-0.80445750733639,-0.7939801794813213,1.5083985180690245
592,-0.6589301061408979,-0.708880631480519,1.3028131552959883,-0.6839053688107084,0.0249752626698105,1.3028131552959883,4,1.0157468845118856,-0.773768869389082,-0.004667806322316989,1.4603658548068765,-0.778436675711399,-0.769101063066765,1.4603658548068765
593,-0.6589301061408979,-0.708880631480519,1.3028131552959883,-0.6839053688107084,0.0249752626698105,1.3028131552959883,0,0.8825699584797205,-0.7489213740054047,-0.004155605295434607,1.4134702280542333,-0.7530769793008393,-0.7447657687099701,1.4134702280542333
594,-0.2862728288662738,-0.3499993539984994,0.6125025390291433,-0.3181360914323866,0.0318632625661128,0.6125025390291433,11,0.6507197011545053,-0.724670543182083,-0.0036964883372976385,1.3677006811112704,-0.7283670315193806,-0.7209740548447854,1.3677006811112704
595,-0.2862728288662738,-0.3499993539984994,0.6125025390291433,-0.3181360914323866,0.0318632625661128,0.6125025390291433,0,0.4660122343608598,-0.7010102777835943,-0.003285347041558025,1.323045713586832,-0.7042956248251523,-0.6977249307420362,1.323045713586832
596,-0.2061350763917615,-0.204183135014155,0.3906320904689404,-0.2051591057029583,-0.0009759706888032,0.3906320904689404,8,0.3154970437265538,-0.6779342039517339,-0.0029175105962805604,1.2794933028199338,-0.6808517145480144,-0.6750166933554533,1.2794933028199338
597,-0.1447978412827916,-0.1485603609751648,0.281182988926478,-0.1466791011289782,0.0018812598461865,0.281182988926478,6,0.1888064245626438,-0.6554356852891788,-0.0025887176073474674,1.2370309281634935,-0.6580244028965263,-0.6528469676818314,1.2370309281634935
598,-0.0601701964757158,-0.07744489604793,0.131400592534054,-0.0688075462618229,0.0086373497861071,0.131400592534054,8,0.089564307630461,-0.633507836243091,-0.0022950874777915064,1.1956455971056856,-0.6358029237208825,-0.6312127487652995,1.1956455971056856
599,-0.0193534246253917,-0.0176211873738874,0.0351632256293902,-0.0184873059996396,-0.0008661186257521,0.0351632256293902,7,0.0242009909841966,-0.6121435362308429,-0.0020330921633435407,1.1553238725014296,-0.6141766283941865,-0.6101104440674994,1.1553238725014296
